comment_num,retweet_num,like_num,Trend,polarity,subjectivity
0,0,0,1,0.0,0.3
0,0,0,1,0.333,0.667
0,0,0,1,0.345,0.609
0,0,0,1,0.0,0.0
8,8,8,1,0.0,0.0
3,3,3,1,0.1,0.25
0,0,0,1,0.5,0.5
0,0,0,1,0.165,0.609
0,0,0,1,0.333,0.367
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.141,0.684
1,1,1,1,0.033,0.367
1,1,1,1,0.6,1.0
1,1,1,1,0.0,0.0
"","","",1,0.375,0.375
0,0,0,1,-0.1,0.8
0,0,0,1,-0.022,0.283
1,1,1,1,0.0,0.0
1,1,1,1,0.133,0.6
0,0,0,1,0.0,1.0
0,0,0,1,0.261,0.539
0,0,0,1,0.4,0.679
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.05
1,1,1,1,-0.1,0.307
0,0,0,1,0.0,0.0
1,1,1,1,0.0,1.0
0,0,0,1,0.75,1.0
0,0,0,1,0.033,0.733
0,0,0,1,0.0,0.0
0,0,0,1,0.25,0.333
0,0,0,1,0.25,0.25
1,1,1,1,0.083,0.117
0,0,0,1,-0.15,0.4
0,0,0,1,0.0,0.0
0,0,0,1,0.362,0.3
0,0,0,1,0.2,0.656
0,0,0,1,0.35,0.3
0,0,0,1,0.333,0.389
0,0,0,1,0.9,0.525
0,0,0,1,0.042,0.292
0,0,0,1,-0.05,0.8
0,0,0,1,0.25,0.3
0,0,0,1,0.128,0.512
0,0,0,1,0.0,0.0
0,0,0,1,-0.071,0.448
0,0,0,1,0.2,0.9
0,0,0,1,0.0,0.25
0,0,0,1,-0.184,0.243
0,0,0,1,-0.1,0.4
0,0,0,1,0.5,0.5
0,0,0,1,0.0,0.25
0,0,0,1,0.0,0.0
0,0,0,1,-0.087,0.75
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.175,0.45
0,0,0,1,-0.125,0.65
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.267,0.5
0,0,0,1,0.0,0.5
0,0,0,1,0.25,0.85
0,0,0,1,-0.004,0.509
0,0,0,1,-0.7,0.8
0,0,0,1,0.4,0.5
0,0,0,1,0.0,0.0
1,1,1,1,-0.062,0.688
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.283,0.283
1,1,1,1,0.2,0.2
0,0,0,1,0.0,0.0
1,1,1,1,0.007,0.364
0,0,0,1,-0.562,0.688
1,1,1,1,0.1,0.383
0,0,0,1,0.0,0.0
4,4,4,1,0.0,0.0
1,1,1,1,-0.25,0.692
0,0,0,1,0.136,0.455
5,5,5,1,0.1,0.3
1,1,1,1,0.0,0.0
7,7,7,1,0.0,0.5
0,0,0,1,0.0,0.1
0,0,0,1,0.0,0.0
0,0,0,1,0.15,0.5
0,0,0,1,0.067,0.508
0,0,0,1,0.0,0.125
0,0,0,1,0.025,0.525
1,1,1,1,-0.125,0.375
0,0,0,1,0.125,0.316
0,0,0,1,0.0,0.0
2,2,2,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.189,0.556
1,1,1,1,-0.095,0.481
0,0,0,1,0.083,0.217
0,0,0,1,0.0,0.25
1,1,1,1,0.0,0.0
0,0,0,1,-0.469,0.625
0,0,0,1,-0.1,0.1
0,0,0,1,0.217,0.35
5,5,5,1,-0.3,0.7
0,0,0,1,-0.362,0.55
4,4,4,1,0.0,0.0
0,0,0,1,0.45,0.65
2,2,2,1,0.0,0.0
0,0,0,1,-0.05,0.1
0,0,0,1,0.0,0.0
0,0,0,1,0.4,0.8
0,0,0,1,0.062,0.95
1,1,1,1,0.525,1.0
1,1,1,1,-0.083,0.717
0,0,0,1,0.0,1.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.3,0.3
0,0,0,1,0.6,0.9
0,0,0,1,0.033,0.233
2,2,2,1,0.0,0.0
4,4,4,1,-0.157,0.814
2,2,2,1,0.071,0.432
5,5,5,1,0.0,0.0
0,0,0,1,0.5,0.5
0,0,0,1,0.4,0.8
2,2,2,1,0.181,0.442
0,0,0,1,0.65,0.625
1,1,1,1,0.0,0.0
8,8,8,1,0.0,0.125
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
1,1,1,1,0.3,0.825
0,0,0,1,0.0,0.067
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,1.0
1,1,1,1,0.058,0.456
0,0,0,1,-0.15,0.75
0,0,0,1,-0.025,0.75
0,0,0,1,0.0,0.0
0,0,0,1,-0.1,0.8
0,0,0,1,0.0,0.0
0,0,0,0,0.0,0.5
0,0,0,0,-0.156,0.375
0,0,0,0,0.0,0.25
0,0,0,0,0.2,0.3
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.4
0,0,0,0,0.0,0.0
"","","",0,0.25,1.0
0,0,0,0,-0.234,0.512
0,0,0,0,-0.156,0.289
0,0,0,0,0.156,0.383
0,0,0,0,0.5,1.0
0,0,0,0,0.545,0.652
0,0,0,0,-0.4,0.6
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.6,1.0
0,0,0,0,0.4,0.8
1,1,1,0,0.8,0.7
2,2,2,0,0.35,0.3
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.4,0.525
1,1,1,0,0.2,0.2
5,5,5,0,0.25,0.5
2,2,2,0,0.0,0.067
2,2,2,0,-0.158,0.66
5,5,5,0,0.0,0.3
1,1,1,0,0.125,0.5
0,0,0,0,-0.1,0.1
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
0,0,0,0,0.4,0.8
1,1,1,0,-0.12,0.66
1,1,1,0,0.0,0.221
0,0,0,0,0.0,0.3
0,0,0,0,0.133,0.7
1,1,1,0,-0.3,0.4
0,0,0,0,0.242,0.522
0,0,0,0,-0.381,0.542
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,-0.6,0.8
0,0,0,0,0.0,0.0
0,0,0,0,0.1,0.725
0,0,0,0,0.0,0.125
1,1,1,0,-0.2,0.6
0,0,0,0,-0.15,0.722
0,0,0,0,0.0,0.0
0,0,0,0,-0.025,0.925
0,0,0,0,0.05,0.392
2,2,2,0,0.5,0.5
0,0,0,0,0.368,0.75
0,0,0,0,0.0,0.0
0,0,0,0,-0.8,1.0
19,19,19,0,0.233,0.767
0,0,0,0,-0.05,0.25
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
"","","",0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.25,0.333
0,0,0,0,0.156,0.438
1,1,1,0,0.05,0.167
0,0,0,0,0.075,0.6
0,0,0,0,0.1,0.3
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,-0.5,0.9
0,0,0,0,0.125,0.125
0,0,0,0,-0.4,0.6
0,0,0,0,-0.094,0.25
0,0,0,0,0.0,0.0
0,0,0,0,0.055,0.388
0,0,0,0,0.475,0.217
"","","",0,-0.5,0.9
2,2,2,0,0.367,0.433
