comment_num,retweet_num,like_num,Trend,polarity,subjectivity
2,2,2,1,0.067,0.45
0,0,0,1,-0.25,0.65
1,1,1,1,0.21,0.389
0,0,0,1,0.207,0.68
1,1,1,1,0.181,0.419
1,1,1,1,-0.125,0.7
1,1,1,1,-0.1,0.5
0,0,0,1,0.0,0.0
1,1,1,1,-0.037,0.293
1,1,1,1,0.0,0.0
1,1,1,1,-0.095,0.289
0,0,0,1,0.0,0.3
0,0,0,1,0.18,0.511
1,1,1,1,0.182,0.471
1,1,1,1,0.0,0.1
1,1,1,1,0.344,0.647
1,1,1,1,0.0,0.0
0,0,0,1,-0.062,0.75
0,0,0,1,-0.156,0.289
1,1,1,1,0.029,0.359
1,1,1,1,0.062,0.367
0,0,0,1,-0.05,0.65
0,0,0,1,0.7,0.6
0,0,0,1,0.4,0.8
6,6,6,1,0.6,0.95
4,4,4,1,0.5,0.5
0,0,0,1,0.25,0.3
0,0,0,1,0.0,0.8
7,7,7,1,0.0,0.0
0,0,0,1,0.0,0.0
2,2,2,1,0.136,0.5
0,0,0,1,0.25,0.333
1,1,1,1,0.0,1.0
2,2,2,1,0.1,0.617
0,0,0,1,0.136,0.5
1,1,1,1,-0.175,0.175
1,1,1,1,-0.107,0.571
0,0,0,1,0.0,0.0
0,0,0,1,0.229,0.845
0,0,0,1,0.575,0.525
0,0,0,1,0.0,0.15
0,0,0,1,0.0,0.0
0,0,0,1,0.233,0.3
2,2,2,1,0.087,0.55
0,0,0,1,0.175,0.475
0,0,0,1,0.4,0.9
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.203,0.344
0,0,0,1,-0.1,0.8
0,0,0,1,0.0,0.0
0,0,0,1,-0.55,0.65
2,2,2,1,0.5,0.5
1,1,1,1,0.067,0.389
8,8,8,1,0.129,0.455
0,0,0,1,-0.05,0.2
0,0,0,1,-0.117,0.525
0,0,0,1,0.125,0.317
6,6,6,1,0.125,0.5
0,0,0,1,0.4,0.8
0,0,0,1,0.2,0.1
1,1,1,1,0.233,0.438
0,0,0,1,-0.156,0.289
1,1,1,1,-0.133,0.633
0,0,0,1,0.0,0.0
0,0,0,1,-0.167,0.167
0,0,0,1,0.1,0.95
0,0,0,1,0.0,0.0
6,6,6,1,0.0,0.0
1,1,1,1,-0.4,0.95
0,0,0,1,0.133,0.6
0,0,0,1,0.032,0.696
1,1,1,1,0.5,0.5
0,0,0,1,0.5,0.5
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.333,0.5
0,0,0,1,-0.6,0.9
1,1,1,1,-0.25,0.5
0,0,0,1,0.0,0.0
1,1,1,1,-0.3,0.4
1,1,1,1,0.0,0.0
0,0,0,1,0.391,0.333
1,1,1,1,0.0,0.0
0,0,0,1,-0.147,0.647
1,1,1,1,0.0,0.125
1,1,1,1,0.0,0.2
0,0,0,1,0.5,0.5
0,0,0,1,0.171,0.4
0,0,0,1,0.187,0.535
0,0,0,1,0.0,0.0
0,0,0,1,-0.117,0.65
0,0,0,1,0.4,0.8
0,0,0,1,0.5,0.5
0,0,0,1,0.213,0.733
0,0,0,1,0.375,0.275
0,0,0,1,0.25,0.25
"","","",1,-0.1,0.1
0,0,0,1,0.0,0.0
0,0,0,1,0.6,1.0
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.3
0,0,0,1,0.075,0.367
1,1,1,1,0.25,0.25
0,0,0,1,0.0,1.0
3,3,3,1,0.418,0.527
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.0
1,1,1,1,0.304,0.724
1,1,1,1,0.1,0.4
0,0,0,1,-0.156,0.289
1,1,1,1,-0.125,0.2
0,0,0,1,0.07,0.377
"","","",1,-0.525,1.0
9,9,9,1,0.0,0.0
4,4,4,1,0.357,0.536
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.433
8,8,8,1,0.0,0.0
0,0,0,1,0.25,0.43
1,1,1,1,0.0,0.0
0,0,0,1,0.25,0.333
0,0,0,1,-0.75,0.85
0,0,0,1,0.0,0.0
"","","",1,0.0,0.0
0,0,0,1,0.084,0.494
0,0,0,1,0.0,0.067
0,0,0,1,0.0,0.0
0,0,0,1,0.195,0.383
0,0,0,1,0.5,0.5
0,0,0,1,-0.1,0.4
0,0,0,1,-0.1,0.8
0,0,0,1,-0.05,0.55
0,0,0,1,0.017,0.418
0,0,0,1,0.167,0.333
0,0,0,1,-0.033,0.449
1,1,1,1,0.279,0.711
0,0,0,1,-0.1,0.631
1,1,1,1,0.2,0.5
0,0,0,1,0.0,0.5
0,0,0,1,0.484,0.675
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.125,0.375
0,0,0,1,0.0,0.0
4,4,4,1,0.0,0.0
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.067
0,0,0,1,0.4,0.8
2,2,2,1,0.0,1.0
1,1,1,1,0.0,0.0
0,0,0,1,0.233,0.433
0,0,0,1,-0.25,1.0
0,0,0,1,0.65,0.794
0,0,0,1,-0.107,0.5
0,0,0,1,-0.156,0.289
1,1,1,1,0.35,0.55
0,0,0,1,-0.3,0.6
0,0,0,1,-0.175,0.167
1,1,1,1,0.25,0.65
1,1,1,1,0.0,0.0
1,1,1,1,0.8,0.7
1,1,1,1,0.325,0.425
0,0,0,1,0.003,0.3
1,1,1,1,-0.175,0.5
0,0,0,1,0.276,0.49
0,0,0,1,-0.186,0.607
2,2,2,1,-0.9,1.0
0,0,0,1,-0.263,0.487
0,0,0,1,0.8,1.0
1,1,1,1,0.75,0.75
0,0,0,1,0.0,0.0
3,3,3,1,0.0,0.438
0,0,0,1,0.167,0.256
0,0,0,1,0.0,0.0
0,0,0,1,0.7,0.6
0,0,0,0,0.8,0.7
0,0,0,0,0.358,0.583
1,1,1,0,0.0,0.0
0,0,0,0,-0.1,0.65
1,1,1,0,0.373,0.598
1,1,1,0,0.017,0.5
0,0,0,0,0.0,0.4
1,1,1,0,0.25,0.562
1,1,1,0,-0.15,0.25
0,0,0,0,0.433,0.833
0,0,0,0,0.107,0.364
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.35,0.65
0,0,0,0,0.5,0.5
18,18,18,0,0.079,0.362
0,0,0,0,0.0,0.0
0,0,0,0,0.23,0.45
0,0,0,0,0.0,0.3
2,2,2,0,0.0,0.667
0,0,0,0,0.373,0.512
0,0,0,0,-1.0,1.0
0,0,0,0,0.5,0.5
5,5,5,0,0.106,0.725
1,1,1,0,0.286,0.536
0,0,0,0,0.0,0.3
0,0,0,0,0.5,0.5
0,0,0,0,0.1,0.7
0,0,0,0,-0.125,0.625
3,3,3,0,-0.8,1.0
0,0,0,0,-0.133,0.167
0,0,0,0,0.0,0.0
0,0,0,0,0.0,1.0
0,0,0,0,0.5,0.5
1,1,1,0,-0.5,0.925
0,0,0,0,0.2,0.2
1,1,1,0,0.0,0.0
1,1,1,0,-0.1,0.483
0,0,0,0,0.0,0.0
0,0,0,0,0.446,0.571
0,0,0,0,0.0,0.0
"","","",0,0.0,0.1
1,1,1,0,0.0,0.95
0,0,0,0,0.0,0.0
0,0,0,0,-0.1,0.0
1,1,1,0,0.35,0.448
0,0,0,0,-0.133,0.422
0,0,0,0,0.4,0.8
0,0,0,0,0.2,0.5
0,0,0,0,0.2,0.4
0,0,0,0,0.5,0.6
1,1,1,0,0.6,1.0
1,1,1,0,0.0,0.125
1,1,1,0,0.12,0.38
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.455,0.518
0,0,0,0,0.333,0.5
0,0,0,0,0.138,0.358
0,0,0,0,-0.8,1.0
1,1,1,0,-0.01,0.531
0,0,0,0,-0.2,0.1
1,1,1,0,0.178,0.425
0,0,0,0,0.5,0.5
1,1,1,0,-0.062,0.8
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.148,0.497
