comment_num,retweet_num,like_num,Trend,polarity,subjectivity
0,0,0,1,0.375,0.562
1,1,1,1,0.7,0.6
1,1,1,1,0.175,0.767
"","","",1,0.0,0.1
0,0,0,1,0.136,0.455
1,1,1,1,0.141,0.441
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.0
0,0,0,1,0.136,0.455
2,2,2,1,-0.076,0.656
0,0,0,1,0.0,0.0
0,0,0,1,-0.067,0.6
2,2,2,1,0.351,0.536
0,0,0,1,0.0,0.222
0,0,0,1,0.0,0.3
0,0,0,1,0.5,0.5
0,0,0,1,0.6,1.0
1,1,1,1,0.0,0.0
1,1,1,1,0.015,0.579
0,0,0,1,0.26,0.48
0,0,0,1,0.0,0.0
0,0,0,1,0.595,0.786
0,0,0,1,0.0,0.0
0,0,0,1,0.6,0.9
1,1,1,1,0.0,0.0
2,2,2,1,0.125,0.142
1,1,1,1,0.211,0.582
0,0,0,1,0.15,0.05
1,1,1,1,0.0,0.0
"","","",1,0.067,0.475
1,1,1,1,0.5,0.75
0,0,0,1,0.3,0.0
1,1,1,1,-0.123,0.46
1,1,1,1,0.5,0.5
0,0,0,1,0.25,0.704
0,0,0,1,0.6,0.8
0,0,0,1,0.0,0.0
0,0,0,1,0.25,0.25
0,0,0,1,-0.6,0.9
0,0,0,1,0.0,1.0
1,1,1,1,0.0,0.0
0,0,0,1,0.2,0.3
0,0,0,1,-0.91,0.867
0,0,0,1,0.0,1.0
0,0,0,1,0.0,1.0
0,0,0,1,0.175,0.549
0,0,0,1,0.0,0.0
0,0,0,1,0.068,0.227
0,0,0,1,0.136,0.455
1,1,1,1,-0.25,0.85
0,0,0,1,0.0,0.0
0,0,0,1,0.225,0.275
9,9,9,1,0.067,0.433
0,0,0,1,0.433,0.833
1,1,1,1,0.5,0.5
0,0,0,1,0.0,0.1
1,1,1,1,0.225,0.275
0,0,0,1,0.5,0.5
0,0,0,1,0.0,0.0
0,0,0,1,-0.25,0.562
0,0,0,1,0.0,0.0
0,0,0,1,-0.012,0.425
0,0,0,1,1.0,1.0
0,0,0,1,-0.128,0.344
0,0,0,1,0.0,0.0
1,1,1,1,0.24,0.352
0,0,0,1,0.4,0.8
0,0,0,1,0.0,0.6
3,3,3,1,0.0,0.0
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.0
1,1,1,1,0.112,0.456
1,1,1,1,0.667,1.0
0,0,0,1,-0.075,0.5
0,0,0,1,-0.133,0.333
0,0,0,1,-0.017,0.267
0,0,0,1,0.0,0.0
0,0,0,1,0.286,0.536
0,0,0,1,0.146,0.583
0,0,0,1,0.053,0.53
0,0,0,1,0.017,0.3
0,0,0,1,0.0,0.0
1,1,1,1,-0.125,0.375
0,0,0,1,1.0,1.0
0,0,0,1,0.0,0.3
0,0,0,1,0.228,0.495
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
2,2,2,1,0.275,0.3
0,0,0,1,0.0,0.0
"","","",1,0.0,0.0
2,2,2,1,-0.15,0.383
0,0,0,1,0.0,0.0
1,1,1,1,-0.5,1.0
5,5,5,1,0.25,0.3
0,0,0,1,-0.288,0.4
0,0,0,1,-0.1,0.8
0,0,0,1,0.4,0.8
4,4,4,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.35,0.6
0,0,0,1,0.2,0.4
0,0,0,1,0.0,0.25
1,1,1,1,0.0,0.1
0,0,0,1,0.125,0.492
3,3,3,1,0.0,0.0
"","","",1,0.45,0.675
0,0,0,1,0.2,0.2
1,1,1,1,0.25,0.4
1,1,1,1,0.2,0.3
0,0,0,1,0.312,0.5
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.067
1,1,1,1,0.0,0.0
0,0,0,1,-0.195,1.0
0,0,0,1,0.0,0.0
0,0,0,1,0.286,0.536
0,0,0,1,0.107,0.527
1,1,1,1,0.0,0.0
0,0,0,1,-0.3,0.483
16,16,16,1,0.0,0.333
1,1,1,1,0.206,0.411
0,0,0,1,-0.375,1.0
1,1,1,1,0.0,0.0
1,1,1,1,-0.2,0.74
0,0,0,1,0.0,0.0
1,1,1,1,0.8,0.75
1,1,1,1,0.08,0.393
1,1,1,1,-0.375,0.629
0,0,0,1,0.479,0.65
0,0,0,1,1.0,1.0
1,1,1,1,0.4,0.475
0,0,0,1,-0.2,0.8
0,0,0,1,0.099,0.332
2,2,2,1,0.0,0.0
1,1,1,1,0.5,0.889
0,0,0,1,-0.1,0.8
0,0,0,1,0.0,0.794
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.15
1,1,1,1,0.017,0.267
1,1,1,1,0.0,0.5
0,0,0,1,-0.036,0.157
0,0,0,1,0.0,0.0
0,0,0,1,0.4,0.8
0,0,0,1,-0.1,0.0
14,14,14,1,0.029,0.621
2,2,2,1,0.333,0.5
0,0,0,1,0.156,0.3
6,6,6,1,0.3,0.3
1,1,1,1,0.0,0.0
1,1,1,1,0.567,0.567
1,1,1,1,0.234,0.367
0,0,0,1,0.0,0.0
0,0,0,1,0.25,0.25
1,1,1,1,0.0,0.0
1,1,1,1,0.5,0.5
0,0,0,1,0.0,0.0
0,0,0,1,0.083,0.567
0,0,0,1,0.06,0.42
"","","",1,-0.203,0.269
0,0,0,1,0.029,0.285
0,0,0,1,0.0,0.0
0,0,0,1,0.5,0.889
1,1,1,1,-0.3,0.2
0,0,0,1,0.8,0.7
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.096
0,0,0,1,0.75,0.4
"","","",1,0.0,0.0
0,0,0,1,0.0,0.25
0,0,0,1,0.0,0.0
0,0,0,1,0.067,0.567
0,0,0,1,0.45,0.75
0,0,0,1,-0.25,0.25
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.2,0.2
0,0,0,1,0.4,0.8
0,0,0,1,0.5,0.5
8,8,8,1,0.35,0.45
0,0,0,1,-0.1,0.2
0,0,0,0,0.5,0.889
0,0,0,0,0.5,0.5
2,2,2,0,0.102,0.699
0,0,0,0,0.0,0.088
0,0,0,0,-0.05,0.4
1,1,1,0,0.0,0.0
0,0,0,0,0.0,1.0
0,0,0,0,0.0,0.0
7,7,7,0,0.075,0.375
0,0,0,0,0.5,0.5
3,3,3,0,0.0,0.0
0,0,0,0,0.344,0.911
0,0,0,0,0.175,0.475
2,2,2,0,0.167,0.167
0,0,0,0,0.115,0.363
0,0,0,0,0.173,0.451
0,0,0,0,0.5,0.5
0,0,0,0,0.267,0.467
1,1,1,0,0.0,0.0
0,0,0,0,0.5,0.5
2,2,2,0,0.0,0.5
0,0,0,0,0.029,0.486
0,0,0,0,0.068,0.252
0,0,0,0,-0.082,0.285
0,0,0,0,0.5,0.5
0,0,0,0,0.0,0.44
0,0,0,0,-0.167,0.383
0,0,0,0,0.2,0.35
0,0,0,0,-0.051,0.535
0,0,0,0,0.0,0.0
0,0,0,0,0.446,0.536
0,0,0,0,0.4,0.8
0,0,0,0,0.8,0.7
0,0,0,0,0.25,0.6
0,0,0,0,0.2,0.2
0,0,0,0,0.0,0.0
0,0,0,0,-0.156,0.289
0,0,0,0,-0.1,0.8
0,0,0,0,0.0,0.0
0,0,0,0,0.0,1.0
0,0,0,0,0.4,0.8
0,0,0,0,0.125,0.325
0,0,0,0,0.267,0.667
0,0,0,0,0.0,0.0
0,0,0,0,0.133,0.7
0,0,0,0,0.0,0.0
1,1,1,0,-0.062,0.75
0,0,0,0,0.067,0.1
1,1,1,0,0.0,0.0
0,0,0,0,0.025,0.35
0,0,0,0,0.0,0.0
"","","",0,-0.333,0.6
1,1,1,0,0.0,0.0
"","","",0,0.0,0.308
0,0,0,0,-0.2,0.6
3,3,3,0,0.3,0.1
0,0,0,0,0.217,0.6
4,4,4,0,0.3,0.95
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.283,0.494
0,0,0,0,0.2,0.6
0,0,0,0,0.0,0.0
0,0,0,0,0.45,0.45
1,1,1,0,-0.113,0.558
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.058,0.329
3,3,3,0,0.0,0.306
1,1,1,0,0.4,0.8
0,0,0,0,0.0,0.0
1,1,1,0,-0.1,0.0
0,0,0,0,0.7,0.9
0,0,0,0,-0.44,0.955
0,0,0,0,-0.13,0.58
1,1,1,0,0.0,0.0
1,1,1,0,0.142,0.8
0,0,0,0,0.333,0.667
0,0,0,0,-0.224,0.597
5,5,5,0,-0.0,0.469
1,1,1,0,0.478,0.617
1,1,1,0,0.0,0.0
1,1,1,0,-0.025,0.233
0,0,0,0,1.0,0.3
0,0,0,0,0.083,0.3
0,0,0,0,-0.219,0.589
0,0,0,0,0.0,0.0
1,1,1,0,0.318,0.736
1,1,1,0,0.234,0.339
1,1,1,0,0.0,0.0
2,2,2,0,0.079,0.207
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
12,12,12,0,-0.533,0.7
4,4,4,0,0.167,0.708
0,0,0,0,0.0,0.0
10,10,10,0,-0.125,0.6
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.1
0,0,0,0,0.25,0.512
0,0,0,0,0.3,0.65
0,0,0,0,0.231,0.451
3,3,3,0,0.072,0.228
0,0,0,0,0.0,1.0
0,0,0,0,0.2,0.3
2,2,2,0,0.0,0.7
0,0,0,0,0.133,0.7
0,0,0,0,0.7,0.6
8,8,8,0,-0.391,0.05
3,3,3,0,-0.133,0.733
0,0,0,0,0.05,0.65
0,0,0,0,-0.1,0.8
0,0,0,0,-0.156,0.289
1,1,1,0,0.367,0.567
0,0,0,0,0.067,0.733
0,0,0,0,0.206,0.75
1,1,1,0,0.0,0.0
0,0,0,0,0.875,0.6
0,0,0,0,-0.121,0.585
0,0,0,0,-0.05,0.4
0,0,0,0,-0.078,0.42
0,0,0,0,-0.338,0.65
0,0,0,0,0.109,0.18
0,0,0,0,0.217,0.567
0,0,0,0,-0.078,0.178
1,1,1,0,0.0,1.0
"","","",0,0.16,0.54
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.4,0.8
0,0,0,0,0.55,0.75
0,0,0,0,0.167,0.333
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.41,0.6
0,0,0,0,-0.25,0.5
3,3,3,0,0.092,0.649
0,0,0,0,0.2,0.2
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.125
0,0,0,0,0.0,0.0
2,2,2,0,0.65,0.644
1,1,1,0,0.0,0.0
1,1,1,0,-0.017,0.45
17,17,17,0,-0.156,0.289
6,6,6,0,0.0,0.0
"","","",0,0.112,0.218
3,3,3,0,-0.1,0.414
2,2,2,0,0.375,0.944
0,0,0,0,-0.6,0.9
0,0,0,0,0.1,0.397
0,0,0,0,0.9,0.8
0,0,0,0,0.78,1.0
2,2,2,0,0.246,0.407
0,0,0,0,-0.108,0.478
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.225,0.525
1,1,1,0,0.0,0.357
0,0,0,0,0.383,0.544
3,3,3,0,0.0,0.0
1,1,1,0,-0.294,0.45
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.567,0.367
0,0,0,0,-0.173,0.44
0,0,0,0,0.0,0.0
0,0,0,0,0.2,0.1
2,2,2,0,0.55,0.7
0,0,0,0,0.368,0.727
5,5,5,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.75,0.65
0,0,0,0,0.0,0.0
0,0,0,0,-0.167,0.167
0,0,0,0,0.7,0.6
0,0,0,0,0.0,0.0
3,3,3,0,-0.125,0.375
0,0,0,0,0.037,0.404
0,0,0,0,-0.1,0.875
0,0,0,0,0.0,0.0
1,1,1,0,0.133,0.633
0,0,0,0,0.208,0.167
0,0,0,0,0.017,0.067
0,0,0,0,0.0,0.0
0,0,0,0,0.286,0.536
0,0,0,0,0.068,0.377
0,0,0,0,0.25,0.25
1,1,1,0,0.35,0.5
1,1,1,0,0.043,0.592
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.071,0.386
1,1,1,0,-0.062,0.6
1,1,1,0,0.0,0.0
0,0,0,0,-0.089,0.393
0,0,0,0,0.0,0.4
0,0,0,0,-0.05,0.4
4,4,4,0,0.0,0.0
0,0,0,0,0.5,0.889
3,3,3,0,-0.141,0.717
0,0,0,0,0.133,0.7
1,1,1,0,0.086,0.249
0,0,0,0,0.0,0.0
2,2,2,0,0.05,0.65
1,1,1,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,-0.079,0.518
1,1,1,0,0.733,0.717
1,1,1,0,-0.183,0.45
0,0,0,0,0.0,0.0
0,0,0,0,0.1,0.4
0,0,0,0,0.0,0.3
0,0,0,0,0.0,0.0
0,0,0,0,0.325,0.547
0,0,0,0,0.0,0.375
0,0,0,0,0.8,0.7
0,0,0,0,0.0,0.375
0,0,0,0,0.264,0.619
0,0,0,0,0.462,0.285
1,1,1,0,0.2,0.3
0,0,0,0,-0.35,0.25
0,0,0,0,0.049,0.582
0,0,0,0,0.0,0.067
0,0,0,0,-0.025,0.292
2,2,2,0,0.133,0.2
0,0,0,0,0.0,0.4
0,0,0,0,0.0,0.0
0,0,0,0,0.2,0.2
0,0,0,0,0.0,0.0
0,0,0,0,-0.422,0.489
0,0,0,0,0.0,0.5
0,0,0,0,0.8,0.7
0,0,0,0,-0.1,0.52
0,0,0,0,0.086,0.519
0,0,0,0,0.25,0.25
1,1,1,0,0.233,0.658
0,0,0,0,-0.05,0.55
0,0,0,0,0.0,0.0
0,0,0,0,0.146,0.5
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.3,0.8
0,0,0,0,-0.2,0.55
1,1,1,0,-0.167,0.067
0,0,0,0,-0.5,1.0
0,0,0,0,0.051,0.389
0,0,0,0,0.275,0.7
0,0,0,0,0.0,0.0
2,2,2,0,-0.238,0.545
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.163,0.352
0,0,0,0,0.0,0.0
0,0,0,0,0.16,0.54
0,0,0,0,0.0,0.0
"","","",0,0.0,0.0
0,0,0,0,-0.233,0.356
0,0,0,0,-0.5,0.5
0,0,0,0,0.8,0.7
1,1,1,0,-0.159,0.334
1,1,1,0,0.35,0.65
0,0,0,0,0.0,1.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.3
1,1,1,0,0.05,0.362
0,0,0,0,1.0,0.3
1,1,1,0,0.2,0.9
2,2,2,0,0.645,0.845
0,0,0,0,-0.167,0.167
0,0,0,0,0.5,0.5
0,0,0,0,-0.1,0.083
1,1,1,0,-0.087,0.55
0,0,0,0,-0.2,0.05
0,0,0,0,0.0,0.083
0,0,0,0,0.0,0.0
0,0,0,0,-0.2,0.35
0,0,0,0,0.0,0.375
1,1,1,0,0.0,0.0
0,0,0,0,0.048,0.423
0,0,0,0,0.143,0.418
0,0,0,0,-0.051,0.218
0,0,0,0,0.148,0.43
0,0,0,0,0.208,0.267
0,0,0,0,0.1,0.1
1,1,1,0,0.064,0.457
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.45
0,0,0,0,0.0,0.0
0,0,0,0,0.1,0.25
0,0,0,0,-0.3,0.6
0,0,0,0,-0.1,0.8
0,0,0,0,0.0,1.0
4,4,4,0,-0.3,0.45
1,1,1,0,0.0,1.0
0,0,0,0,-0.058,0.917
0,0,0,0,-0.058,0.264
5,5,5,0,0.5,0.5
0,0,0,0,0.4,0.8
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.375
0,0,0,0,-0.142,0.347
0,0,0,0,0.8,0.75
0,0,0,0,0.278,0.356
0,0,0,0,0.033,0.128
0,0,0,0,0.25,0.5
0,0,0,0,-0.021,0.613
1,1,1,0,-0.4,0.7
0,0,0,0,-0.4,0.55
0,0,0,0,0.0,0.375
0,0,0,0,-0.094,0.475
2,2,2,0,0.0,0.0
0,0,0,0,-0.067,0.292
0,0,0,0,0.0,0.1
0,0,0,0,0.006,0.415
1,1,1,0,-0.05,0.15
1,1,1,0,0.104,0.408
1,1,1,0,-0.017,0.393
0,0,0,0,0.0,0.0
0,0,0,0,-0.1,0.592
0,0,0,0,-0.025,0.388
1,1,1,0,-0.111,0.53
0,0,0,0,-0.35,0.175
1,1,1,0,0.092,0.256
3,3,3,0,0.15,0.342
0,0,0,0,-0.506,0.677
0,0,0,0,0.0,0.0
1,1,1,0,0.2,0.2
1,1,1,0,0.0,0.0
0,0,0,0,-0.067,0.422
1,1,1,0,-0.075,0.325
0,0,0,0,0.0,0.0
3,3,3,0,0.25,0.333
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.205,0.602
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.427,1.0
0,0,0,0,0.1,0.383
0,0,0,0,0.3,0.0
0,0,0,0,-0.25,0.5
0,0,0,0,-0.047,0.48
1,1,1,0,0.15,0.75
0,0,0,0,-0.119,0.563
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.375,0.5
1,1,1,0,-0.136,0.651
0,0,0,0,-0.156,0.289
0,0,0,0,-0.263,0.5
0,0,0,0,0.0,0.3
0,0,0,0,0.0,0.0
0,0,0,0,-0.144,0.592
0,0,0,0,-0.064,0.714
3,3,3,0,0.0,0.0
0,0,0,0,1.0,0.3
0,0,0,0,-0.109,0.304
0,0,0,0,0.15,0.75
4,4,4,0,0.0,0.375
1,1,1,0,0.399,0.441
1,1,1,0,0.267,0.833
0,0,0,0,0.346,0.735
0,0,0,0,-0.05,0.4
3,3,3,0,0.233,0.7
0,0,0,0,0.124,0.429
0,0,0,0,0.2,0.2
0,0,0,0,0.5,0.5
1,1,1,0,0.443,0.743
1,1,1,0,0.0,0.0
0,0,0,0,0.5,0.5
0,0,0,0,0.25,0.5
0,0,0,0,0.0,1.0
1,1,1,0,0.2,0.3
0,0,0,0,0.272,0.444
0,0,0,0,0.208,0.368
0,0,0,0,0.0,0.0
10,10,10,0,0.0,0.0
0,0,0,0,0.133,0.7
0,0,0,0,0.012,0.4
0,0,0,0,0.5,0.5
0,0,0,0,0.5,0.9
0,0,0,0,-0.067,0.6
0,0,0,0,0.053,0.547
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.117,0.55
0,0,0,0,0.136,0.455
0,0,0,0,0.23,0.4
"","","",0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,-0.5,0.575
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.7
1,1,1,0,0.2,0.2
0,0,0,0,-0.156,0.456
0,0,0,0,0.35,0.65
1,1,1,0,0.045,0.285
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.4
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
3,3,3,0,0.0,0.0
0,0,0,0,0.3,0.512
0,0,0,0,0.333,0.5
1,1,1,0,0.0,0.3
0,0,0,0,-0.1,0.8
1,1,1,0,0.0,0.0
0,0,0,0,-0.167,0.483
0,0,0,0,-0.058,0.496
1,1,1,0,0.095,0.391
0,0,0,0,0.16,0.54
0,0,0,0,0.0,0.0
0,0,0,0,0.275,0.507
0,0,0,0,-0.033,0.508
0,0,0,0,0.0,0.0
0,0,0,0,0.5,0.5
10,10,10,0,0.35,0.433
0,0,0,0,-0.292,0.542
0,0,0,0,0.0,0.125
0,0,0,0,-0.3,0.6
0,0,0,0,0.2,0.535
0,0,0,0,0.1,0.567
0,0,0,0,0.0,0.0
0,0,0,0,-0.35,0.583
0,0,0,0,0.625,0.667
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,-0.025,0.2
1,1,1,0,0.4,0.65
1,1,1,0,0.0,0.125
0,0,0,0,-0.107,0.174
0,0,0,0,0.272,0.533
0,0,0,0,0.175,0.692
0,0,0,0,-0.397,0.536
1,1,1,0,0.0,0.0
0,0,0,0,-0.075,0.517
0,0,0,0,0.068,0.338
0,0,0,0,0.0,0.033
1,1,1,0,-0.02,0.22
0,0,0,0,0.2,0.4
0,0,0,0,0.316,0.418
6,6,6,0,0.348,0.544
0,0,0,0,0.0,0.0
1,1,1,0,-0.417,0.625
6,6,6,0,0.075,0.677
0,0,0,0,0.375,0.6
4,4,4,0,0.0,0.0
"","","",0,0.0,0.375
2,2,2,0,-0.05,0.6
0,0,0,0,-0.033,0.267
0,0,0,0,0.083,0.667
0,0,0,0,0.0,0.05
1,1,1,0,0.047,0.427
6,6,6,0,-0.093,0.431
1,1,1,0,0.471,0.488
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.4,0.5
0,0,0,0,0.2,0.5
0,0,0,0,0.1,0.2
1,1,1,0,0.0,0.475
0,0,0,0,0.6,1.0
0,0,0,0,-0.125,0.375
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.211,0.324
1,1,1,0,0.3,0.2
0,0,0,0,0.2,0.85
0,0,0,0,-0.032,0.252
0,0,0,0,-0.175,0.256
0,0,0,0,0.0,0.3
0,0,0,0,0.35,0.4
0,0,0,0,0.0,0.0
1,1,1,0,-0.071,0.405
0,0,0,0,0.0,0.0
0,0,0,0,0.5,0.5
1,1,1,0,0.203,0.714
0,0,0,0,-0.156,0.289
0,0,0,0,0.154,0.608
0,0,0,0,-0.025,0.2
0,0,0,0,-0.425,0.433
0,0,0,0,-0.201,0.373
0,0,0,0,0.167,0.367
0,0,0,0,0.049,0.474
0,0,0,0,0.45,0.4
0,0,0,0,0.0,0.0
10,10,10,0,-0.35,0.675
1,1,1,0,0.0,0.0
2,2,2,0,0.6,0.9
1,1,1,0,0.0,0.8
0,0,0,0,0.25,0.333
0,0,0,0,-0.1,0.6
