comment_num,retweet_num,like_num,Trend,polarity,subjectivity
1,1,1,1,0.0,0.0
2,2,2,1,0.0,0.0
0,0,0,1,-0.033,0.18
0,0,0,1,0.2,0.9
3,3,3,1,0.0,0.0
0,0,0,1,0.329,0.479
0,0,0,1,-0.1,0.6
0,0,0,1,0.25,0.333
0,0,0,1,0.08,0.32
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.016,0.531
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,-0.033,0.763
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.0
8,8,8,1,0.49,0.6
0,0,0,1,-0.05,0.15
0,0,0,1,-0.1,0.8
1,1,1,1,-0.5,0.9
0,0,0,1,0.7,0.9
0,0,0,1,0.264,0.558
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.287,0.488
0,0,0,1,0.175,0.067
0,0,0,1,-0.133,0.6
0,0,0,1,0.5,0.183
0,0,0,1,0.45,0.65
2,2,2,1,0.209,0.615
2,2,2,1,-0.125,0.35
0,0,0,1,0.0,0.0
0,0,0,1,0.4,0.7
0,0,0,1,0.0,0.0
0,0,0,1,-0.05,0.4
0,0,0,1,0.004,0.455
1,1,1,1,-0.017,0.183
0,0,0,1,0.136,0.5
0,0,0,1,0.0,1.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
1,1,1,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
0,0,0,1,0.8,0.7
0,0,0,1,0.5,0.5
0,0,0,1,0.0,0.0
0,0,0,1,1.0,1.0
0,0,0,1,0.0,0.0
0,0,0,1,0.0,0.0
3,3,3,1,0.0,0.1
"","","",1,0.317,0.637
0,0,0,1,0.0,0.0
0,0,0,1,0.188,0.438
1,1,1,1,0.019,0.318
7,7,7,1,-0.133,0.6
8,8,8,1,0.076,0.522
1,1,1,1,0.4,0.6
0,0,0,1,0.062,0.45
1,1,1,1,0.3,0.463
1,1,1,1,0.05,0.5
1,1,1,1,0.205,0.488
