comment_num,retweet_num,like_num,Trend,polarity,subjectivity
1,1,1,0,0.125,0.3
2,2,2,0,0.1,1.0
0,0,0,0,-0.25,1.0
3,3,3,0,0.0,0.0
2,2,2,0,0.4,0.9
0,0,0,0,0.068,0.727
0,0,0,0,0.0,0.0
1,1,1,0,0.133,0.63
0,0,0,0,0.0,0.0
1,1,1,0,0.75,0.75
0,0,0,0,0.0,0.0
5,5,5,0,0.0,0.0
0,0,0,0,0.175,0.358
0,0,0,0,-0.291,0.2
0,0,0,0,0.0,0.7
0,0,0,0,0.1,0.4
0,0,0,0,-0.188,0.5
0,0,0,0,-0.119,0.305
3,3,3,0,0.0,1.0
0,0,0,0,0.0,0.0
0,0,0,0,0.688,0.55
0,0,0,0,0.15,0.75
1,1,1,0,-0.042,0.571
4,4,4,0,0.1,0.2
0,0,0,0,0.0,0.1
0,0,0,0,-0.3,0.537
12,12,12,0,0.25,0.75
0,0,0,0,0.15,0.225
0,0,0,0,0.0,0.125
0,0,0,0,0.312,0.375
0,0,0,0,0.357,0.536
2,2,2,0,0.0,0.0
14,14,14,0,-0.567,0.733
0,0,0,0,0.4,0.8
0,0,0,0,0.075,0.2
0,0,0,0,0.094,0.156
1,1,1,0,0.18,0.54
1,1,1,0,-0.5,1.0
0,0,0,0,-0.188,0.5
1,1,1,0,0.0,0.0
1,1,1,0,0.0,1.0
0,0,0,0,0.344,0.356
0,0,0,0,0.0,0.5
1,1,1,0,0.292,0.458
4,4,4,0,0.033,0.565
0,0,0,0,0.35,0.35
0,0,0,0,0.0,0.0
19,19,19,0,0.338,0.479
0,0,0,0,-0.15,0.4
0,0,0,0,0.2,0.75
3,3,3,0,0.0,0.3
2,2,2,0,0.067,0.283
0,0,0,0,0.233,0.633
0,0,0,0,0.0,0.0
0,0,0,0,0.35,0.55
3,3,3,0,0.125,0.225
1,1,1,0,0.0,0.0
1,1,1,0,0.241,0.65
0,0,0,0,0.0,0.033
1,1,1,0,0.0,0.0
1,1,1,0,-0.013,0.415
0,0,0,0,0.4,0.8
1,1,1,0,-0.333,0.483
0,0,0,0,0.0,0.0
0,0,0,0,0.875,0.6
"","","",0,0.183,0.796
0,0,0,0,0.15,0.45
4,4,4,0,-0.05,0.9
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
"","","",0,0.45,0.675
0,0,0,0,0.688,0.588
0,0,0,0,-0.15,0.9
1,1,1,0,-0.075,0.85
0,0,0,0,0.167,0.483
1,1,1,0,0.0,0.3
1,1,1,0,-0.013,0.232
0,0,0,0,0.0,0.0
0,0,0,0,0.5,0.5
1,1,1,0,0.7,0.6
0,0,0,0,-0.15,0.225
0,0,0,0,0.0,0.0
0,0,0,0,-0.042,0.181
0,0,0,0,0.1,0.1
1,1,1,0,0.0,0.0
2,2,2,0,0.386,0.598
2,2,2,0,0.334,0.714
0,0,0,0,0.188,0.45
0,0,0,0,0.0,0.0
1,1,1,0,0.0,1.0
0,0,0,0,0.258,0.338
0,0,0,0,0.1,1.0
1,1,1,0,0.217,0.533
0,0,0,0,0.0,0.3
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
3,3,3,0,0.0,0.0
1,1,1,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.214,0.429
3,3,3,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.006,0.46
3,3,3,0,-0.017,0.425
1,1,1,0,0.25,0.4
0,0,0,0,0.018,0.316
"","","",0,0.233,0.628
0,0,0,0,0.286,0.536
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.286,0.524
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.5,0.6
"","","",0,0.0,0.125
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.067
0,0,0,0,-0.244,0.825
5,5,5,0,0.167,0.189
1,1,1,0,0.075,0.3
0,0,0,0,0.0,0.0
1,1,1,0,0.429,0.612
0,0,0,0,0.0,0.0
0,0,0,0,-0.25,0.45
0,0,0,0,0.0,0.0
0,0,0,0,0.5,0.5
1,1,1,0,0.0,0.0
0,0,0,0,0.04,0.488
2,2,2,0,-0.033,0.533
0,0,0,0,0.3,0.325
"","","",0,0.0,0.0
2,2,2,0,0.12,0.354
0,0,0,0,0.625,0.9
3,3,3,0,0.083,0.444
1,1,1,0,0.0,0.0
0,0,0,0,-0.113,0.287
0,0,0,0,-0.075,0.8
1,1,1,0,0.2,0.1
1,1,1,0,-0.2,0.1
0,0,0,0,0.0,0.0
0,0,0,0,0.092,0.358
"","","",0,-0.017,0.442
1,1,1,0,0.199,0.399
1,1,1,0,0.0,0.0
1,1,1,0,0.047,0.567
1,1,1,0,-0.089,0.539
0,0,0,0,0.0,0.175
4,4,4,0,0.719,0.633
0,0,0,0,0.094,0.511
1,1,1,0,0.16,0.5
"","","",0,0.0,0.0
2,2,2,0,0.4,1.0
3,3,3,0,0.05,0.261
0,0,0,0,0.0,0.5
0,0,0,0,-0.26,0.52
5,5,5,0,-0.125,0.375
0,0,0,0,0.0,0.0
0,0,0,0,0.25,0.333
0,0,0,0,0.0,0.0
1,1,1,0,0.237,0.423
1,1,1,0,0.0,0.0
0,0,0,0,-1.0,1.0
0,0,0,0,0.0,0.142
11,11,11,0,0.012,0.6
1,1,1,0,-0.3,0.487
0,0,0,0,0.0,0.0
0,0,0,0,-0.183,0.667
2,2,2,0,-0.156,0.289
0,0,0,0,-0.2,0.5
0,0,0,0,0.0,0.0
0,0,0,0,-0.15,0.4
1,1,1,0,0.2,0.2
1,1,1,0,-0.463,0.637
2,2,2,0,0.3,0.2
"","","",0,0.0,0.0
0,0,0,0,-0.1,0.875
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
0,0,0,0,0.367,0.633
0,0,0,0,0.125,0.167
0,0,0,0,-0.133,0.6
1,1,1,0,0.15,0.287
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
1,1,1,0,-0.013,0.285
5,5,5,0,0.0,0.0
0,0,0,0,0.5,0.5
2,2,2,0,0.07,0.317
6,6,6,0,0.029,0.188
1,1,1,0,-0.031,0.624
2,2,2,0,0.167,0.167
8,8,8,0,0.159,0.364
4,4,4,0,0.55,0.55
0,0,0,0,0.25,1.0
0,0,0,0,0.125,0.425
0,0,0,0,0.102,0.556
1,1,1,0,0.375,0.75
1,1,1,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.167,0.3
0,0,0,0,0.0,0.0
1,1,1,0,0.019,0.494
0,0,0,0,0.133,0.35
2,2,2,0,-0.04,0.625
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.214,0.571
0,0,0,0,0.0,0.25
0,0,0,0,-0.271,0.738
1,1,1,0,-0.6,0.9
7,7,7,0,0.25,0.2
0,0,0,0,0.255,0.32
1,1,1,0,0.167,0.5
0,0,0,0,0.05,0.5
1,1,1,0,0.347,0.495
1,1,1,0,0.133,0.417
0,0,0,0,0.286,0.536
0,0,0,0,-0.15,0.75
0,0,0,0,0.0,0.2
0,0,0,0,0.0,0.0
1,1,1,0,0.2,0.475
5,5,5,0,0.0,0.0
0,0,0,0,0.55,0.875
0,0,0,0,0.0,0.0
"","","",0,0.172,0.544
0,0,0,0,-0.188,0.5
4,4,4,0,0.0,0.1
0,0,0,0,-0.156,0.289
0,0,0,0,0.5,0.5
1,1,1,0,0.25,0.25
0,0,0,0,-0.015,0.56
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
0,0,0,0,-0.35,0.6
0,0,0,0,-0.2,0.3
1,1,1,0,0.0,0.0
0,0,0,0,0.0,1.0
0,0,0,0,0.012,0.352
12,12,12,0,0.118,0.302
1,1,1,0,0.05,0.55
0,0,0,0,0.5,0.5
0,0,0,0,0.0,1.0
16,16,16,0,0.563,0.953
"","","",0,0.0,0.0
1,1,1,0,-0.148,0.33
0,0,0,0,0.0,0.0
11,11,11,0,0.3,0.405
0,0,0,0,0.05,0.5
"","","",0,0.15,0.5
2,2,2,0,-0.037,0.308
1,1,1,0,-0.1,0.6
0,0,0,0,0.65,0.5
"","","",0,-0.078,0.644
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.125
0,0,0,0,-0.781,1.0
0,0,0,0,0.175,0.4
3,3,3,0,0.0,0.0
1,1,1,0,0.208,0.458
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.2,0.333
14,14,14,0,0.214,0.429
0,0,0,0,-0.113,0.487
5,5,5,0,0.0,0.0
0,0,0,0,0.25,0.25
"","","",0,0.0,0.5
4,4,4,0,-0.292,0.542
0,0,0,0,-0.714,0.857
1,1,1,0,0.0,0.067
4,4,4,0,0.069,0.447
0,0,0,0,0.167,0.308
0,0,0,0,0.0,0.0
0,0,0,0,0.45,0.85
1,1,1,0,0.25,0.312
1,1,1,0,-0.338,0.65
0,0,0,0,0.85,1.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.0
0,0,0,0,0.318,0.325
7,7,7,0,-0.5,1.0
1,1,1,0,0.275,0.425
0,0,0,0,-0.1,0.1
31,31,31,0,-0.054,0.479
0,0,0,0,0.206,0.6
18,18,18,0,0.5,0.794
0,0,0,0,0.0,0.0
0,0,0,0,-0.156,0.289
0,0,0,0,-0.8,1.0
1,1,1,0,-0.1,0.4
0,0,0,0,0.0,0.0
0,0,0,0,0.083,0.75
1,1,1,0,0.5,1.0
0,0,0,0,0.15,0.467
4,4,4,0,0.2,0.2
1,1,1,0,0.168,0.35
2,2,2,0,0.4,1.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.5,0.5
0,0,0,0,-0.093,0.253
0,0,0,0,-0.45,1.0
0,0,0,0,0.136,0.455
4,4,4,0,0.136,0.455
0,0,0,0,0.1,0.233
22,22,22,0,0.1,0.317
0,0,0,0,0.2,0.6
0,0,0,0,0.0,0.233
0,0,0,0,0.078,0.348
0,0,0,0,-0.7,0.8
"","","",0,0.121,0.333
4,4,4,0,0.0,0.0
0,0,0,0,0.0,0.0
"","","",0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.163,0.325
0,0,0,0,0.8,0.7
0,0,0,0,0.0,0.1
0,0,0,0,0.0,0.125
0,0,0,0,0.238,0.417
0,0,0,0,0.183,0.408
"","","",0,0.0,0.0
0,0,0,0,0.1,0.5
0,0,0,0,0.057,0.533
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.1
1,1,1,0,0.062,0.375
2,2,2,0,-0.5,0.3
1,1,1,0,0.1,0.7
0,0,0,0,0.0,0.125
0,0,0,0,0.55,0.7
0,0,0,0,0.0,0.4
"","","",0,0.0,0.0
0,0,0,0,0.4,0.8
0,0,0,0,0.2,0.3
1,1,1,0,0.35,0.65
2,2,2,0,-0.208,0.758
0,0,0,0,0.3,0.4
3,3,3,0,-0.21,0.422
0,0,0,0,0.45,0.65
0,0,0,0,0.068,0.227
7,7,7,0,0.0,0.0
3,3,3,0,0.0,0.0
6,6,6,0,0.2,0.2
"","","",0,-0.156,0.289
0,0,0,0,0.256,0.602
0,0,0,0,-0.1,0.6
0,0,0,0,0.0,0.125
0,0,0,0,0.212,0.618
0,0,0,0,0.0,0.533
"","","",0,0.25,0.625
0,0,0,0,0.286,0.536
1,1,1,0,0.054,0.413
0,0,0,0,0.0,0.0
1,1,1,0,-0.102,0.344
0,0,0,0,0.6,1.0
0,0,0,0,0.0,0.0
0,0,0,0,0.167,0.338
3,3,3,0,-0.188,0.5
0,0,0,0,0.0,0.0
2,2,2,0,0.167,0.75
0,0,0,0,-0.068,0.455
0,0,0,0,-0.008,0.45
0,0,0,0,0.0,0.3
0,0,0,0,0.119,0.263
0,0,0,0,0.0,0.0
"","","",0,0.0,0.0
3,3,3,0,0.0,0.5
0,0,0,0,-0.35,0.5
1,1,1,0,0.228,0.489
0,0,0,0,0.0,0.0
2,2,2,0,-0.938,0.9
0,0,0,0,0.028,0.364
1,1,1,0,0.0,0.0
0,0,0,0,0.183,0.55
5,5,5,0,0.067,0.572
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,1.0
0,0,0,0,0.0,0.0
1,1,1,0,0.5,0.875
0,0,0,0,0.2,0.583
0,0,0,0,0.15,0.331
1,1,1,0,-0.272,0.422
2,2,2,0,0.5,0.7
0,0,0,0,0.525,0.45
12,12,12,0,0.0,0.0
0,0,0,0,0.2,0.367
0,0,0,0,0.046,0.284
3,3,3,0,-0.233,0.533
1,1,1,0,-0.3,0.6
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.271,0.326
0,0,0,0,0.0,0.0
1,1,1,0,0.312,0.3
0,0,0,0,0.0,0.0
2,2,2,0,-0.113,0.725
0,0,0,0,0.4,0.4
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,-0.55,0.8
1,1,1,0,0.9,0.875
1,1,1,0,0.0,0.0
0,0,0,0,-0.4,0.7
0,0,0,0,0.0,0.5
0,0,0,0,-0.046,0.618
"","","",0,-0.036,0.221
2,2,2,0,0.15,0.267
2,2,2,0,0.0,0.0
1,1,1,0,0.0,0.1
0,0,0,0,0.427,0.523
0,0,0,0,0.4,0.8
0,0,0,0,0.0,0.0
"","","",0,0.35,0.55
1,1,1,0,-0.2,0.05
0,0,0,0,0.8,0.7
0,0,0,0,-0.047,0.402
1,1,1,0,0.5,0.5
0,0,0,0,0.183,0.25
0,0,0,0,0.333,0.367
0,0,0,0,-0.5,1.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.247,0.448
0,0,0,0,0.417,0.729
0,0,0,0,0.267,0.683
0,0,0,0,0.0,0.0
0,0,0,0,-0.025,0.11
0,0,0,0,0.43,0.57
0,0,0,0,-0.13,0.42
0,0,0,0,0.0,0.0
4,4,4,0,-0.062,0.438
1,1,1,0,-0.2,0.1
1,1,1,0,0.275,0.5
2,2,2,0,0.0,0.0
0,0,0,0,0.177,0.381
1,1,1,0,0.0,0.0
0,0,0,0,-0.124,0.488
1,1,1,0,-0.12,0.453
1,1,1,0,0.0,0.0
0,0,0,0,0.2,0.833
0,0,0,0,0.0,0.0
3,3,3,0,0.1,0.35
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.1
0,0,0,0,0.0,0.0
0,0,0,0,0.033,0.3
2,2,2,0,0.023,0.22
0,0,0,0,0.333,0.367
1,1,1,0,-0.028,0.128
2,2,2,0,0.0,0.0
0,0,0,0,-0.294,0.45
1,1,1,0,0.0,0.0
0,0,0,0,0.85,1.0
1,1,1,0,0.0,0.0
0,0,0,0,0.3,0.4
0,0,0,0,0.65,0.75
0,0,0,0,0.469,0.75
3,3,3,0,-0.196,0.433
0,0,0,0,0.334,0.604
4,4,4,0,0.15,0.144
"","","",0,0.0,0.4
1,1,1,0,0.0,0.0
2,2,2,0,-0.05,0.05
2,2,2,0,0.317,0.8
0,0,0,0,0.568,0.7
1,1,1,0,0.0,0.0
0,0,0,0,0.323,0.322
0,0,0,0,0.0,0.0
2,2,2,0,0.217,0.242
1,1,1,0,0.4,0.7
0,0,0,0,-0.009,0.368
1,1,1,0,0.167,0.367
1,1,1,0,0.025,0.192
0,0,0,0,0.5,0.5
0,0,0,0,0.5,0.5
1,1,1,0,0.053,0.32
0,0,0,0,-0.371,0.729
0,0,0,0,0.0,0.0
0,0,0,0,0.257,0.311
0,0,0,0,-0.1,0.6
"","","",0,-0.5,1.0
1,1,1,0,-0.044,0.216
0,0,0,0,0.15,0.65
0,0,0,0,0.0,0.0
"","","",0,0.5,0.475
0,0,0,0,-0.1,0.6
0,0,0,0,-0.4,0.733
0,0,0,0,0.193,0.497
0,0,0,0,0.167,0.367
7,7,7,0,0.0,0.167
0,0,0,0,-0.158,0.275
2,2,2,0,0.25,0.4
0,0,0,0,0.6,0.9
0,0,0,0,-0.1,0.6
0,0,0,0,0.167,0.5
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
2,2,2,0,0.0,0.25
0,0,0,0,-0.35,1.0
0,0,0,0,0.0,0.0
0,0,0,0,-0.1,1.0
1,1,1,0,0.393,0.518
2,2,2,0,0.0,0.0
1,1,1,0,0.3,0.1
1,1,1,0,-0.4,0.6
0,0,0,0,0.0,0.1
0,0,0,0,-0.006,0.544
0,0,0,0,0.073,0.555
0,0,0,0,0.0,0.0
1,1,1,0,0.068,0.227
0,0,0,0,0.146,0.285
0,0,0,0,-0.025,0.237
1,1,1,0,0.068,0.727
0,0,0,0,-0.4,0.7
0,0,0,0,-0.05,0.4
1,1,1,0,-0.078,0.294
"","","",0,0.0,0.0
"","","",0,0.333,0.5
1,1,1,0,0.2,0.45
0,0,0,0,-0.083,0.233
1,1,1,0,0.02,0.58
0,0,0,0,0.018,0.277
0,0,0,0,0.239,0.55
0,0,0,0,0.8,0.75
2,2,2,0,0.115,0.365
1,1,1,0,-0.133,0.656
0,0,0,0,0.111,0.322
0,0,0,0,0.5,0.5
1,1,1,0,0.0,0.0
4,4,4,0,-0.167,0.167
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.629
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,-0.005,0.235
0,0,0,0,-0.133,0.583
0,0,0,0,-0.071,0.579
1,1,1,0,0.27,0.39
0,0,0,0,0.433,0.617
0,0,0,0,0.056,0.432
2,2,2,0,0.0,0.1
0,0,0,0,0.379,0.485
0,0,0,0,-0.2,0.8
0,0,0,0,-0.35,0.367
1,1,1,0,0.0,0.0
1,1,1,0,0.1,0.383
0,0,0,0,-0.15,0.25
1,1,1,0,0.067,0.567
0,0,0,0,0.28,0.62
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.5
2,2,2,0,0.0,0.0
0,0,0,0,0.25,0.25
4,4,4,0,0.325,0.487
1,1,1,0,-0.033,0.5
1,1,1,0,0.2,0.3
0,0,0,0,0.0,0.65
2,2,2,0,-0.156,0.289
0,0,0,0,0.0,0.0
0,0,0,0,0.161,0.644
1,1,1,0,0.139,0.472
1,1,1,0,0.042,0.319
0,0,0,0,0.0,0.0
3,3,3,0,0.0,0.0
0,0,0,0,0.0,0.3
5,5,5,0,1.0,0.3
0,0,0,0,0.625,0.5
1,1,1,0,0.0,0.0
0,0,0,0,0.15,0.1
3,3,3,0,0.25,0.75
7,7,7,0,0.2,0.5
0,0,0,0,0.0,0.1
0,0,0,0,0.08,0.27
0,0,0,0,0.136,0.455
2,2,2,0,-0.062,0.724
2,2,2,0,0.02,0.285
0,0,0,0,-0.15,0.2
0,0,0,0,0.5,0.5
1,1,1,0,0.039,0.579
0,0,0,0,0.066,0.662
0,0,0,0,0.0,0.0
0,0,0,0,-0.5,0.8
0,0,0,0,-0.156,0.289
0,0,0,0,-0.076,0.381
1,1,1,0,0.008,0.429
0,0,0,0,0.0,0.0
0,0,0,0,0.175,0.825
0,0,0,0,-0.5,0.5
1,1,1,0,0.5,0.5
0,0,0,0,0.333,0.367
0,0,0,0,0.133,0.7
0,0,0,0,0.0,0.0
3,3,3,0,0.0,0.0
0,0,0,0,0.133,0.7
0,0,0,0,0.0,0.75
0,0,0,0,0.25,0.623
0,0,0,0,0.136,0.5
1,1,1,0,-0.167,0.167
3,3,3,0,0.0,0.0
0,0,0,0,0.2,0.85
2,2,2,0,0.0,0.067
0,0,0,0,0.35,0.55
0,0,0,0,-0.067,0.6
1,1,1,0,0.133,0.342
1,1,1,0,0.05,0.5
0,0,0,0,0.0,0.0
0,0,0,0,0.85,0.6
0,0,0,0,0.1,0.225
0,0,0,0,0.412,0.685
0,0,0,0,0.08,0.351
0,0,0,0,0.6,1.0
0,0,0,0,0.35,0.575
2,2,2,0,0.025,0.467
0,0,0,0,0.0,0.0
0,0,0,0,0.119,0.404
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.1
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
3,3,3,0,0.0,0.0
0,0,0,0,-0.7,0.667
3,3,3,0,0.036,0.46
"","","",0,0.0,0.0
0,0,0,0,0.25,0.5
2,2,2,0,-0.188,0.528
0,0,0,0,0.0,0.0
0,0,0,0,-0.089,0.55
1,1,1,0,0.121,0.312
0,0,0,0,0.258,0.578
0,0,0,0,0.5,0.5
"","","",0,0.4,0.7
1,1,1,0,0.05,0.525
0,0,0,0,0.3,0.1
0,0,0,0,0.164,0.447
1,1,1,0,0.117,0.578
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,-0.35,0.9
10,10,10,0,0.3,0.2
2,2,2,0,0.05,0.5
0,0,0,0,0.0,0.0
1,1,1,0,0.062,0.26
0,0,0,0,0.5,0.5
7,7,7,0,-0.153,0.347
1,1,1,0,0.318,0.477
0,0,0,0,0.107,0.336
0,0,0,0,0.183,0.55
6,6,6,0,0.1,0.32
0,0,0,0,0.333,0.5
"","","",0,0.082,0.298
5,5,5,0,0.175,0.325
1,1,1,0,0.068,0.377
0,0,0,0,0.014,0.478
0,0,0,0,0.0,0.0
0,0,0,0,0.333,0.667
0,0,0,0,0.2,0.3
1,1,1,0,-0.038,0.679
0,0,0,0,0.275,0.375
0,0,0,0,-0.038,0.581
3,3,3,0,0.0,0.5
0,0,0,0,0.7,0.6
0,0,0,0,0.091,0.475
1,1,1,0,0.0,0.0
0,0,0,0,-0.07,0.382
0,0,0,0,0.2,0.3
1,1,1,0,0.143,0.268
0,0,0,0,0.0,1.0
4,4,4,0,0.5,0.5
7,7,7,0,0.2,0.567
1,1,1,0,0.409,0.489
0,0,0,0,0.0,0.633
0,0,0,0,-0.65,0.78
0,0,0,0,0.0,0.0
1,1,1,0,-0.156,0.289
2,2,2,0,0.6,1.0
1,1,1,0,-0.175,0.792
0,0,0,0,0.0,0.0
0,0,0,0,0.134,0.4
1,1,1,0,-0.2,0.0
0,0,0,0,-0.481,0.577
"","","",0,0.1,0.383
0,0,0,0,0.0,0.0
2,2,2,0,0.2,0.2
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,-0.15,0.4
0,0,0,0,-0.05,0.4
0,0,0,0,0.2,0.5
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,-0.05,0.35
0,0,0,0,-0.1,0.35
0,0,0,0,0.0,1.0
0,0,0,0,-0.075,0.9
0,0,0,0,0.0,0.0
5,5,5,0,0.0,0.271
1,1,1,0,0.0,0.0
0,0,0,0,-0.133,0.6
