comment_num,retweet_num,like_num,Trend,polarity,subjectivity
0,0,0,0,-0.15,0.4
0,0,0,0,0.15,0.4
0,0,0,0,0.0,0.0
0,0,0,0,-0.008,0.592
0,0,0,0,0.0,0.0
1,1,1,0,0.024,0.572
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,-0.141,0.264
1,1,1,0,0.4,0.4
0,0,0,0,0.0,0.0
4,4,4,0,0.5,1.0
0,0,0,0,0.0,0.5
0,0,0,0,0.2,0.4
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.75
0,0,0,0,0.0,0.0
0,0,0,0,-0.067,0.067
0,0,0,0,-0.1,0.8
3,3,3,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.133,0.7
"","","",0,0.417,0.5
0,0,0,0,0.0,0.0
0,0,0,0,-0.05,0.4
0,0,0,0,0.2,0.2
"","","",0,0.0,0.55
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,-0.167,0.067
0,0,0,0,-0.35,0.5
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.233,0.367
1,1,1,0,0.525,0.533
0,0,0,0,0.0,0.0
0,0,0,0,-0.033,0.283
0,0,0,0,0.195,0.55
0,0,0,0,0.068,0.277
1,1,1,0,0.417,0.646
3,3,3,0,0.0,0.0
0,0,0,0,0.5,0.5
1,1,1,0,0.2,0.2
0,0,0,0,0.4,0.4
0,0,0,0,-0.156,0.289
"","","",0,0.0,0.0
0,0,0,0,0.55,0.7
0,0,0,0,-0.036,0.656
1,1,1,0,0.0,0.0
0,0,0,0,-0.156,0.289
2,2,2,0,0.0,0.0
0,0,0,0,-0.083,0.303
0,0,0,0,0.333,0.5
1,1,1,0,0.1,0.35
1,1,1,0,0.211,0.189
0,0,0,0,0.188,0.438
0,0,0,0,0.0,0.067
1,1,1,0,0.057,0.829
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.133,0.7
1,1,1,0,0.0,0.0
1,1,1,0,0.8,0.75
0,0,0,0,0.0,0.113
0,0,0,0,0.6,0.9
0,0,0,0,0.8,0.9
1,1,1,0,0.25,0.5
0,0,0,0,0.217,0.567
0,0,0,0,0.286,0.536
0,0,0,0,0.217,0.367
2,2,2,0,0.0,0.0
0,0,0,0,-0.1,0.66
0,0,0,0,0.133,0.7
0,0,0,0,0.15,0.621
1,1,1,0,-0.325,0.85
7,7,7,0,0.24,0.483
1,1,1,0,-0.004,0.509
2,2,2,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,-0.133,0.624
1,1,1,0,-0.156,0.356
1,1,1,0,0.35,0.7
0,0,0,0,0.325,0.517
0,0,0,0,-0.07,0.449
0,0,0,0,-0.167,0.6
3,3,3,0,0.107,0.536
2,2,2,0,0.0,0.0
0,0,0,0,0.5,0.5
0,0,0,0,-0.4,0.7
0,0,0,0,0.0,0.0
3,3,3,0,0.2,0.25
1,1,1,0,0.189,0.473
0,0,0,0,-0.15,0.767
1,1,1,0,-0.167,0.167
0,0,0,0,-0.1,0.8
0,0,0,0,-0.8,1.0
2,2,2,0,0.0,0.0
2,2,2,0,-0.533,0.967
0,0,0,0,0.0,0.0
1,1,1,0,-0.275,0.744
0,0,0,0,0.125,0.629
0,0,0,0,0.1,0.5
0,0,0,0,0.081,0.338
0,0,0,0,0.0,0.5
2,2,2,0,-0.164,0.667
0,0,0,0,0.125,0.167
