comment_num,retweet_num,like_num,Trend,polarity,subjectivity
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
9,9,9,0,0.6,0.9
0,0,0,0,0.0,0.0
1,1,1,0,0.5,0.5
2,2,2,0,-0.45,0.7
1,1,1,0,-0.1,0.425
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.75
1,1,1,0,0.125,1.0
1,1,1,0,-0.357,0.479
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.5,0.15
1,1,1,0,0.0,0.0
0,0,0,0,0.35,0.65
0,0,0,0,-0.25,0.533
"","","",0,0.0,1.0
0,0,0,0,0.0,0.0
0,0,0,0,0.17,0.455
0,0,0,0,0.4,0.8
0,0,0,0,0.2,0.5
0,0,0,0,0.05,0.383
0,0,0,0,0.0,0.0
0,0,0,0,0.35,0.55
5,5,5,0,0.25,0.312
0,0,0,0,0.054,0.411
1,1,1,0,0.0,0.0
1,1,1,0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0.068,0.252
0,0,0,0,0.0,0.0
0,0,0,0,0.15,0.2
0,0,0,0,0.4,0.8
11,11,11,0,0.0,0.5
0,0,0,0,0.533,0.633
4,4,4,0,0.098,0.442
0,0,0,0,0.029,0.618
0,0,0,0,0.1,0.267
0,0,0,0,0.0,0.1
0,0,0,0,0.136,0.455
0,0,0,0,0.019,0.324
1,1,1,0,0.0,0.0
0,0,0,0,0.5,0.5
0,0,0,0,0.031,0.375
1,1,1,0,-0.34,0.56
0,0,0,0,0.133,0.7
1,1,1,0,-0.126,0.5
0,0,0,0,0.2,0.4
"","","",0,0.0,0.0
3,3,3,0,0.15,0.175
0,0,0,0,0.0,0.0
1,1,1,0,0.3,0.2
0,0,0,0,-0.078,0.144
1,1,1,0,0.75,0.9
0,0,0,0,0.197,0.523
1,1,1,0,0.029,0.445
0,0,0,0,0.0,0.333
0,0,0,0,0.533,0.633
0,0,0,0,0.0,0.0
0,0,0,0,0.438,0.562
1,1,1,0,0.175,0.275
3,3,3,0,0.3,0.75
0,0,0,0,-0.175,0.292
1,1,1,0,0.0,0.0
0,0,0,0,-0.2,0.05
"","","",0,0.562,0.5
1,1,1,0,0.0,0.0
0,0,0,0,0.0,1.0
0,0,0,0,0.5,0.889
0,0,0,0,0.1,0.1
2,2,2,0,0.2,0.531
0,0,0,0,1.0,1.0
0,0,0,0,0.059,0.648
0,0,0,0,0.0,0.0
1,1,1,0,0.5,0.5
0,0,0,0,0.0,0.0
1,1,1,0,0.167,0.567
0,0,0,0,0.0,0.0
0,0,0,0,-0.052,0.363
0,0,0,0,0.0,0.1
0,0,0,0,0.1,0.3
0,0,0,0,0.0,0.5
1,1,1,0,0.7,0.6
0,0,0,0,0.4,0.8
0,0,0,0,-0.75,1.0
1,1,1,0,0.373,0.54
3,3,3,0,0.0,0.0
0,0,0,0,0.0,0.25
0,0,0,0,0.018,0.75
1,1,1,0,0.045,0.218
0,0,0,0,0.125,0.167
0,0,0,0,-0.025,0.1
0,0,0,0,0.0,0.0
