,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
21,2021-04-08 16:21:00,686.77001953125,687.0,686.5,686.760009765625,41140,0,0
22,2021-04-08 16:22:00,686.6693725585938,687.2100219726562,686.5501098632812,687.1448974609375,26653,0,0
23,2021-04-08 16:23:00,687.0900268554688,687.3499755859375,686.8400268554688,687.0399780273438,25902,0,0
24,2021-04-08 16:24:00,687.2999877929688,688.1599731445312,687.2078247070312,687.6599731445312,80506,0,0
25,2021-04-08 16:25:00,687.7078247070312,687.9500122070312,687.4650268554688,687.5499877929688,41330,0,0
26,2021-04-08 16:26:00,687.530029296875,687.8565063476562,687.5001220703125,687.6300048828125,14346,0,0
27,2021-04-08 16:27:00,687.719970703125,687.8485717773438,687.472412109375,687.8350219726562,27513,0,0
28,2021-04-08 16:28:00,687.7600708007812,688.0999755859375,687.4600219726562,687.5399780273438,30979,0,0
29,2021-04-08 16:29:00,687.686279296875,688.0,687.3300170898438,687.5361938476562,23745,0,0
30,2021-04-08 16:30:00,687.5700073242188,688.0,687.25,687.8049926757812,25930,0,0
31,2021-04-08 16:31:00,687.6799926757812,687.75,687.135009765625,687.625,23293,0,0
32,2021-04-08 16:32:00,687.7000122070312,687.9885864257812,687.0499877929688,687.1799926757812,39499,0,0
33,2021-04-08 16:33:00,687.1199951171875,687.1599731445312,686.6857299804688,686.9783935546875,31326,0,0
34,2021-04-08 16:34:00,687.030029296875,687.0850219726562,686.6099853515625,686.9080200195312,30390,0,0
35,2021-04-08 16:35:00,686.8599853515625,687.234375,686.8599853515625,687.10498046875,22224,0,0
36,2021-04-08 16:36:00,687.1300048828125,687.1599731445312,686.8699951171875,686.9949951171875,14983,0,0
37,2021-04-08 16:37:00,686.9299926757812,687.0800170898438,686.6455078125,686.9080200195312,23315,0,0
38,2021-04-08 16:38:00,686.7100219726562,687.1790161132812,686.5999755859375,686.989990234375,22432,0,0
39,2021-04-08 16:39:00,686.9500122070312,687.72998046875,686.9099731445312,687.2999877929688,30421,0,0
40,2021-04-08 16:40:00,687.4000244140625,687.6358032226562,687.1799926757812,687.4000244140625,30676,0,0
41,2021-04-08 16:41:00,687.3300170898438,687.3300170898438,685.5501098632812,685.8109741210938,55243,0,0
42,2021-04-08 16:42:00,685.9420166015625,686.0,684.7999877929688,685.114990234375,81842,0,0
43,2021-04-08 16:43:00,685.0881958007812,685.2288208007812,684.5399780273438,684.7550048828125,49750,0,0
44,2021-04-08 16:44:00,684.8300170898438,685.1300048828125,684.3800048828125,684.8825073242188,47528,0,0
45,2021-04-08 16:45:00,684.89501953125,685.1829833984375,684.6699829101562,684.89501953125,30135,0,0
46,2021-04-08 16:46:00,685.0,685.0469970703125,684.6599731445312,684.6599731445312,18455,0,0
47,2021-04-08 16:47:00,684.6810302734375,684.7598876953125,683.9099731445312,684.35498046875,61781,0,0
48,2021-04-08 16:48:00,684.280029296875,684.3400268554688,683.510009765625,684.1300048828125,49705,0,0
49,2021-04-08 16:49:00,684.1300048828125,684.5999755859375,684.1151123046875,684.349609375,33016,0,0
50,2021-04-08 16:50:00,684.25,684.5258178710938,684.0,684.3900146484375,25517,0,0
51,2021-04-08 16:51:00,684.3300170898438,685.0,684.25,684.9199829101562,41407,0,0
52,2021-04-08 16:52:00,685.0,685.1798706054688,684.5900268554688,684.885009765625,48171,0,0
53,2021-04-08 16:53:00,684.780029296875,684.786376953125,683.590087890625,683.8200073242188,45298,0,0
54,2021-04-08 16:54:00,683.7000122070312,683.9979248046875,683.2000122070312,683.5993041992188,35138,0,0
55,2021-04-08 16:55:00,683.739990234375,683.9395141601562,683.4219970703125,683.7899169921875,26693,0,0
56,2021-04-08 16:56:00,683.8198852539062,684.4299926757812,683.6510009765625,684.0108032226562,30262,0,0
57,2021-04-08 16:57:00,684.02001953125,684.5,683.9552001953125,684.4600219726562,19632,0,0
58,2021-04-08 16:58:00,684.4603271484375,684.75,684.2999877929688,684.52001953125,23870,0,0
59,2021-04-08 16:59:00,684.5900268554688,684.5900268554688,683.5003051757812,683.8699951171875,32760,0,0
60,2021-04-08 17:00:00,683.7999877929688,685.0433959960938,683.7999877929688,685.0,42068,0,0
61,2021-04-08 17:01:00,684.9600219726562,685.0501098632812,684.7681884765625,684.9299926757812,26483,0,0
62,2021-04-08 17:02:00,684.8800048828125,685.0900268554688,684.5,684.7650146484375,33733,0,0
63,2021-04-08 17:03:00,684.6900024414062,684.9000244140625,684.3300170898438,684.7000122070312,20509,0,0
64,2021-04-08 17:04:00,684.610107421875,685.47998046875,684.610107421875,685.1892700195312,57848,0,0
65,2021-04-08 17:05:00,685.2150268554688,685.719970703125,684.9500122070312,685.4840087890625,60346,0,0
66,2021-04-08 17:06:00,685.3300170898438,685.510009765625,684.75,684.7901000976562,20669,0,0
67,2021-04-08 17:07:00,684.9500122070312,685.155029296875,684.7000122070312,684.8350219726562,17250,0,0
68,2021-04-08 17:08:00,684.8099975585938,684.8800048828125,683.8900756835938,684.3300170898438,28859,0,0
69,2021-04-08 17:09:00,684.3300170898438,684.671875,684.0,684.0,12614,0,0
70,2021-04-08 17:10:00,683.8200073242188,684.239990234375,683.3732299804688,684.135009765625,28816,0,0
71,2021-04-08 17:11:00,684.0501098632812,684.0800170898438,683.6500244140625,683.760009765625,16719,0,0
72,2021-04-08 17:12:00,683.760009765625,684.0800170898438,683.469970703125,684.0449829101562,15802,0,0
73,2021-04-08 17:13:00,684.0,684.0999145507812,683.614990234375,683.625,11360,0,0
74,2021-04-08 17:14:00,683.75,683.9199829101562,683.5700073242188,683.5700073242188,10305,0,0
75,2021-04-08 17:15:00,683.5499877929688,683.8400268554688,683.3779907226562,683.8150024414062,11775,0,0
76,2021-04-08 17:16:00,683.8400268554688,685.0,683.72998046875,685.0,43920,0,0
77,2021-04-08 17:17:00,684.8900146484375,685.1099243164062,684.1799926757812,684.260009765625,37275,0,0
78,2021-04-08 17:18:00,684.4779052734375,684.6400146484375,684.280029296875,684.52001953125,13131,0,0
79,2021-04-08 17:19:00,684.4328002929688,684.6890258789062,684.0,684.1644287109375,17595,0,0
80,2021-04-08 17:20:00,684.010009765625,684.1699829101562,683.0999755859375,683.1998901367188,45388,0,0
81,2021-04-08 17:21:00,683.1998901367188,683.260009765625,682.510009765625,682.6649780273438,58107,0,0
82,2021-04-08 17:22:00,682.790771484375,683.1970825195312,682.52001953125,682.8223876953125,31114,0,0
83,2021-04-08 17:23:00,682.7550048828125,682.7894897460938,682.260009765625,682.4566040039062,41957,0,0
84,2021-04-08 17:24:00,682.482421875,682.7999877929688,682.1199951171875,682.5999755859375,44023,0,0
85,2021-04-08 17:25:00,682.6500244140625,683.0,682.3499755859375,682.7999877929688,137160,0,0
86,2021-04-08 17:26:00,682.8400268554688,683.0,682.5999755859375,682.7172241210938,23921,0,0
87,2021-04-08 17:27:00,682.7000122070312,682.8300170898438,682.0700073242188,682.1400146484375,41558,0,0
88,2021-04-08 17:28:00,682.2598876953125,682.5982055664062,681.6599731445312,681.8297729492188,65490,0,0
89,2021-04-08 17:29:00,681.7088012695312,681.9099731445312,681.1400146484375,681.6434936523438,44408,0,0
90,2021-04-08 17:30:00,681.780029296875,682.1300048828125,681.4100952148438,682.0100708007812,37855,0,0
91,2021-04-08 17:31:00,682.02001953125,682.5499877929688,681.8380126953125,682.1400146484375,33799,0,0
92,2021-04-08 17:32:00,682.1848754882812,682.1848754882812,681.3300170898438,681.52001953125,21285,0,0
93,2021-04-08 17:33:00,681.5900268554688,681.7379760742188,681.0701293945312,681.6699829101562,35283,0,0
94,2021-04-08 17:34:00,681.7354736328125,681.8300170898438,681.1602783203125,681.760009765625,29088,0,0
95,2021-04-08 17:35:00,681.7369995117188,681.8869018554688,681.0900268554688,681.1199951171875,19730,0,0
96,2021-04-08 17:36:00,681.0999755859375,681.510009765625,681.0999755859375,681.280029296875,12348,0,0
97,2021-04-08 17:37:00,681.3599853515625,681.469970703125,680.4600219726562,680.768310546875,55575,0,0
98,2021-04-08 17:38:00,680.7000122070312,681.010009765625,680.5499877929688,680.9268188476562,27091,0,0
99,2021-04-08 17:39:00,680.969970703125,680.969970703125,680.0599975585938,680.1060180664062,39911,0,0
100,2021-04-08 17:40:00,680.1162109375,680.1900024414062,679.5599975585938,679.7000122070312,86319,0,0
101,2021-04-08 17:41:00,679.77001953125,680.0999755859375,679.5599975585938,680.0001831054688,55730,0,0
102,2021-04-08 17:42:00,680.02001953125,680.3709106445312,679.5999755859375,680.3099975585938,54231,0,0
103,2021-04-08 17:43:00,680.3900146484375,680.4000244140625,679.7100219726562,679.9500122070312,35091,0,0
104,2021-04-08 17:44:00,679.9204711914062,679.9204711914062,679.2777709960938,679.3499755859375,36378,0,0
105,2021-04-08 17:45:00,679.4500122070312,680.6998901367188,679.3599853515625,680.1500244140625,67274,0,0
106,2021-04-08 17:46:00,680.0399780273438,680.9885864257812,680.0399780273438,680.7755126953125,50708,0,0
107,2021-04-08 17:47:00,680.8099975585938,680.8997192382812,680.4359130859375,680.77001953125,25935,0,0
108,2021-04-08 17:48:00,680.8150024414062,680.9000244140625,680.3599853515625,680.89990234375,23373,0,0
109,2021-04-08 17:49:00,680.8300170898438,680.89990234375,680.489990234375,680.5399780273438,12182,0,0
110,2021-04-08 17:50:00,680.52001953125,680.7130126953125,679.76708984375,680.1300048828125,52045,0,0
111,2021-04-08 17:51:00,680.1849975585938,680.4000244140625,680.0,680.364990234375,15445,0,0
112,2021-04-08 17:52:00,680.25,681.5,680.2000122070312,681.4400024414062,36206,0,0
113,2021-04-08 17:53:00,681.4400024414062,681.697509765625,681.2999877929688,681.6099853515625,49343,0,0
114,2021-04-08 17:54:00,681.6500244140625,681.8300170898438,681.4500122070312,681.5599975585938,29755,0,0
115,2021-04-08 17:55:00,681.77001953125,681.8504028320312,681.6400146484375,681.8049926757812,20863,0,0
116,2021-04-08 17:56:00,681.8800048828125,681.9000244140625,681.27001953125,681.6099853515625,45509,0,0
117,2021-04-08 17:57:00,681.6400146484375,681.6422119140625,681.3599853515625,681.5,10821,0,0
118,2021-04-08 17:58:00,681.4099731445312,682.489990234375,681.3699951171875,682.1690063476562,54396,0,0
119,2021-04-08 17:59:00,682.0845947265625,682.247802734375,681.8699951171875,682.02001953125,17075,0,0
120,2021-04-08 18:00:00,682.0892944335938,682.1699829101562,681.7235107421875,681.8300170898438,21219,0,0
121,2021-04-08 18:01:00,681.739990234375,682.0753173828125,681.739990234375,682.030029296875,12225,0,0
122,2021-04-08 18:02:00,682.0900268554688,682.4500122070312,682.0,682.2999877929688,27080,0,0
123,2021-04-08 18:03:00,682.3079833984375,683.1998901367188,682.2100219726562,683.0399169921875,91604,0,0
124,2021-04-08 18:04:00,682.97998046875,683.7598876953125,682.9099731445312,683.1744995117188,46832,0,0
125,2021-04-08 18:05:00,683.2788696289062,683.331298828125,682.8209228515625,683.0831298828125,29643,0,0
126,2021-04-08 18:06:00,683.030029296875,683.0900268554688,682.780029296875,682.9594116210938,25664,0,0
127,2021-04-08 18:07:00,682.9620971679688,683.4500122070312,682.9000244140625,683.0399780273438,35016,0,0
128,2021-04-08 18:08:00,683.0151977539062,683.5,682.9110107421875,683.5,25528,0,0
129,2021-04-08 18:09:00,683.5,683.5371704101562,683.1199951171875,683.4199829101562,30361,0,0
130,2021-04-08 18:10:00,683.3800048828125,683.8800048828125,683.3800048828125,683.4600219726562,34585,0,0
131,2021-04-08 18:11:00,683.5399780273438,683.8300170898438,683.2000122070312,683.2000122070312,24583,0,0
132,2021-04-08 18:12:00,683.0,683.8635864257812,682.6799926757812,683.4400024414062,53611,0,0
133,2021-04-08 18:13:00,683.5565185546875,683.5565185546875,682.8466796875,683.1812744140625,20624,0,0
134,2021-04-08 18:14:00,683.3276977539062,683.3276977539062,682.5999755859375,683.1400146484375,27480,0,0
135,2021-04-08 18:15:00,683.1599731445312,683.2000122070312,682.6199951171875,682.677001953125,23762,0,0
136,2021-04-08 18:16:00,682.7089233398438,682.9400024414062,682.5999755859375,682.6069946289062,17705,0,0
137,2021-04-08 18:17:00,682.5499877929688,682.9299926757812,682.530029296875,682.6799926757812,16343,0,0
138,2021-04-08 18:18:00,682.6799926757812,683.719970703125,682.6799926757812,683.3499755859375,47406,0,0
139,2021-04-08 18:19:00,683.27001953125,683.7449951171875,683.1654052734375,683.5,35677,0,0
140,2021-04-08 18:20:00,683.4100952148438,683.5983276367188,682.7999877929688,683.1799926757812,31458,0,0
141,2021-04-08 18:21:00,683.1156005859375,683.7999877929688,683.0999755859375,683.60009765625,38658,0,0
142,2021-04-08 18:22:00,683.6500244140625,683.719970703125,683.010009765625,683.4600219726562,33933,0,0
143,2021-04-08 18:23:00,683.3900146484375,683.4000244140625,682.5999755859375,682.92529296875,46715,0,0
144,2021-04-08 18:24:00,683.0,683.3613891601562,682.9099731445312,683.0,21362,0,0
145,2021-04-08 18:25:00,683.0800170898438,683.2000122070312,682.511474609375,682.6331176757812,19717,0,0
146,2021-04-08 18:26:00,682.5679931640625,682.7482299804688,682.0499877929688,682.1500244140625,43632,0,0
147,2021-04-08 18:27:00,682.1099853515625,682.4500122070312,681.5900268554688,682.405029296875,38657,0,0
148,2021-04-08 18:28:00,682.47998046875,682.489990234375,682.0599975585938,682.3200073242188,16243,0,0
149,2021-04-08 18:29:00,682.3300170898438,682.469970703125,681.85009765625,681.9550170898438,24301,0,0
150,2021-04-08 18:30:00,681.9000244140625,682.4993896484375,681.8499755859375,682.4323120117188,33026,0,0
151,2021-04-08 18:31:00,682.4400024414062,683.72998046875,682.4223022460938,683.4880981445312,63744,0,0
152,2021-04-08 18:32:00,683.4598999023438,684.6343994140625,683.3900146484375,684.3964233398438,119979,0,0
153,2021-04-08 18:33:00,684.3900146484375,684.77001953125,684.0800170898438,684.4299926757812,45575,0,0
154,2021-04-08 18:34:00,684.469970703125,684.7999877929688,684.1799926757812,684.2955932617188,38287,0,0
155,2021-04-08 18:35:00,684.3300170898438,684.75,683.8740844726562,684.2650146484375,30663,0,0
156,2021-04-08 18:36:00,684.219970703125,684.6176147460938,683.851806640625,684.0100708007812,26602,0,0
157,2021-04-08 18:37:00,684.02001953125,684.6799926757812,684.0,684.4000244140625,28600,0,0
158,2021-04-08 18:38:00,684.4400024414062,684.719970703125,684.1300048828125,684.27001953125,22123,0,0
159,2021-04-08 18:39:00,684.27001953125,684.5565795898438,684.0999755859375,684.3699951171875,17906,0,0
160,2021-04-08 18:40:00,684.27001953125,684.3300170898438,683.8200073242188,684.0499877929688,28612,0,0
161,2021-04-08 18:41:00,684.289794921875,684.7000122070312,684.1737060546875,684.5499267578125,32157,0,0
162,2021-04-08 18:42:00,684.469970703125,685.0999755859375,684.35009765625,684.538818359375,70909,0,0
163,2021-04-08 18:43:00,684.5798950195312,684.9500122070312,684.280029296875,684.465087890625,30769,0,0
164,2021-04-08 18:44:00,684.385009765625,684.5,684.0399780273438,684.280029296875,33510,0,0
165,2021-04-08 18:45:00,684.280029296875,684.2999877929688,683.728515625,683.8699951171875,35677,0,0
166,2021-04-08 18:46:00,683.8499755859375,683.9400024414062,683.2321166992188,683.9400024414062,40038,0,0
167,2021-04-08 18:47:00,683.9998779296875,684.89990234375,683.9000244140625,684.760009765625,37973,0,0
168,2021-04-08 18:48:00,684.8300170898438,685.5,684.7233276367188,685.5,87854,0,0
169,2021-04-08 18:49:00,685.528076171875,685.8900146484375,685.01220703125,685.0399780273438,67313,0,0
170,2021-04-08 18:50:00,685.010009765625,685.0562744140625,684.260009765625,684.5750122070312,58771,0,0
171,2021-04-08 18:51:00,684.6099853515625,684.8200073242188,683.8300170898438,684.1649780273438,30404,0,0
172,2021-04-08 18:52:00,684.1300048828125,684.3284912109375,683.7999877929688,684.1400146484375,28639,0,0
173,2021-04-08 18:53:00,684.0401000976562,684.698974609375,684.0401000976562,684.3408203125,24223,0,0
174,2021-04-08 18:54:00,684.4423828125,684.4423828125,683.6300048828125,684.1444091796875,26065,0,0
175,2021-04-08 18:55:00,684.1300048828125,684.4000244140625,683.9500122070312,684.010009765625,17896,0,0
176,2021-04-08 18:56:00,684.0700073242188,684.27001953125,683.8699951171875,683.9299926757812,20230,0,0
177,2021-04-08 18:57:00,683.9000244140625,683.9400024414062,683.2346801757812,683.3682861328125,74350,0,0
178,2021-04-08 18:58:00,683.3803100585938,683.5299072265625,683.0,683.3598022460938,36186,0,0
179,2021-04-08 18:59:00,683.5,683.7598876953125,683.080078125,683.080078125,20832,0,0
180,2021-04-08 19:00:00,683.2100219726562,683.5,682.8800048828125,683.3699951171875,24683,0,0
181,2021-04-08 19:01:00,683.3699951171875,683.5,683.239990234375,683.3599853515625,26493,0,0
182,2021-04-08 19:02:00,683.3300170898438,683.47998046875,682.8800048828125,682.8800048828125,15164,0,0
183,2021-04-08 19:03:00,683.0001220703125,683.4299926757812,683.0,683.1500244140625,13858,0,0
184,2021-04-08 19:04:00,683.22998046875,683.3798828125,682.9000244140625,682.969970703125,11575,0,0
185,2021-04-08 19:05:00,683.0999755859375,683.3892822265625,682.8800048828125,682.9918823242188,17170,0,0
186,2021-04-08 19:06:00,682.989990234375,683.6500244140625,682.9299926757812,683.5,27438,0,0
187,2021-04-08 19:07:00,683.4349975585938,683.489990234375,682.91357421875,682.989990234375,26734,0,0
188,2021-04-08 19:08:00,683.010009765625,683.4498901367188,682.9005737304688,683.22998046875,18462,0,0
189,2021-04-08 19:09:00,683.280029296875,683.409912109375,682.7100219726562,683.1610107421875,33185,0,0
190,2021-04-08 19:10:00,683.0900268554688,683.3858032226562,682.8200073242188,682.8400268554688,19670,0,0
191,2021-04-08 19:11:00,682.905029296875,682.905029296875,681.8699951171875,681.89501953125,57438,0,0
192,2021-04-08 19:12:00,681.989990234375,682.3200073242188,681.7999877929688,682.0496215820312,30241,0,0
193,2021-04-08 19:13:00,682.0349731445312,682.0349731445312,681.3800048828125,681.3800048828125,36584,0,0
194,2021-04-08 19:14:00,681.2999877929688,681.72998046875,681.2999877929688,681.6400146484375,39377,0,0
195,2021-04-08 19:15:00,681.7000122070312,682.47998046875,681.7000122070312,682.4099731445312,48035,0,0
196,2021-04-08 19:16:00,682.4099731445312,682.4500122070312,682.0999755859375,682.27001953125,24128,0,0
197,2021-04-08 19:17:00,682.3599243164062,682.3699951171875,681.7999877929688,681.8499755859375,26008,0,0
198,2021-04-08 19:18:00,681.8300170898438,681.989990234375,681.5800170898438,681.77001953125,26582,0,0
199,2021-04-08 19:19:00,681.7449951171875,681.7799072265625,681.4299926757812,681.4299926757812,17746,0,0
200,2021-04-08 19:20:00,681.5999755859375,681.6699829101562,681.0999755859375,681.4500122070312,45790,0,0
201,2021-04-08 19:21:00,681.3400268554688,681.8834838867188,681.1522827148438,681.4000244140625,30998,0,0
202,2021-04-08 19:22:00,681.3955078125,681.5599975585938,681.2901000976562,681.3099975585938,25995,0,0
203,2021-04-08 19:23:00,681.2100219726562,681.3400268554688,680.7999877929688,680.8900146484375,46384,0,0
204,2021-04-08 19:24:00,681.0,681.25,680.6909790039062,680.9299926757812,34698,0,0
205,2021-04-08 19:25:00,680.9600219726562,682.0,680.9594116210938,681.6500244140625,43693,0,0
206,2021-04-08 19:26:00,681.6799926757812,682.1500244140625,681.5538940429688,681.5538940429688,29889,0,0
207,2021-04-08 19:27:00,681.5999755859375,681.9500122070312,681.4000244140625,681.7000122070312,34873,0,0
208,2021-04-08 19:28:00,681.6400146484375,682.3300170898438,681.4739990234375,682.1400146484375,29813,0,0
209,2021-04-08 19:29:00,682.2780151367188,682.2999877929688,681.9000244140625,682.260009765625,29665,0,0
210,2021-04-08 19:30:00,682.2999877929688,682.7133178710938,682.2999877929688,682.5213012695312,36754,0,0
211,2021-04-08 19:31:00,682.5999755859375,683.0900268554688,682.5900268554688,682.7713012695312,38784,0,0
212,2021-04-08 19:32:00,682.9199829101562,683.14990234375,682.6799926757812,682.7100219726562,34788,0,0
213,2021-04-08 19:33:00,682.8499755859375,683.0499877929688,682.6799926757812,682.8300170898438,34543,0,0
214,2021-04-08 19:34:00,682.6699829101562,683.1099853515625,682.5,682.7000732421875,28746,0,0
215,2021-04-08 19:35:00,682.9500122070312,683.5,682.9500122070312,683.0050048828125,51881,0,0
216,2021-04-08 19:36:00,683.0800170898438,683.2999877929688,682.5700073242188,682.6199951171875,24743,0,0
217,2021-04-08 19:37:00,682.6909790039062,683.030029296875,682.5999755859375,682.739990234375,22573,0,0
218,2021-04-08 19:38:00,682.7050170898438,683.0599975585938,682.6900024414062,682.9462890625,23861,0,0
219,2021-04-08 19:39:00,682.8499755859375,683.4285888671875,682.8200073242188,683.1199951171875,31619,0,0
220,2021-04-08 19:40:00,683.1699829101562,683.4500122070312,683.0499877929688,683.1500244140625,38347,0,0
221,2021-04-08 19:41:00,683.1199951171875,683.4041748046875,682.8099975585938,683.2000122070312,27916,0,0
222,2021-04-08 19:42:00,683.27001953125,683.5493774414062,683.010009765625,683.52001953125,32958,0,0
223,2021-04-08 19:43:00,683.4854736328125,683.5499877929688,683.0,683.155029296875,30868,0,0
224,2021-04-08 19:44:00,683.1500244140625,683.3699951171875,683.030029296875,683.1300048828125,20392,0,0
225,2021-04-08 19:45:00,683.2000122070312,683.2999877929688,682.6401977539062,683.0,24239,0,0
226,2021-04-08 19:46:00,683.030029296875,683.030029296875,681.8499755859375,682.08447265625,51312,0,0
227,2021-04-08 19:47:00,682.1199951171875,682.260009765625,681.603515625,682.0750122070312,43911,0,0
228,2021-04-08 19:48:00,681.8800048828125,682.0233764648438,681.3300170898438,681.8001708984375,26431,0,0
229,2021-04-08 19:49:00,681.8369750976562,682.4400024414062,681.8261108398438,682.3900146484375,38869,0,0
230,2021-04-08 19:50:00,682.3499755859375,682.8800048828125,681.2000122070312,682.7999877929688,80203,0,0
231,2021-04-08 19:51:00,682.7999877929688,683.4000244140625,682.7999877929688,683.2545776367188,75894,0,0
232,2021-04-08 19:52:00,683.3200073242188,683.8099975585938,682.8499755859375,683.8099975585938,65305,0,0
233,2021-04-08 19:53:00,683.7100219726562,684.1300048828125,683.5599975585938,683.9199829101562,79497,0,0
234,2021-04-08 19:54:00,683.885009765625,684.5,683.739990234375,684.1467895507812,128443,0,0
235,2021-04-08 19:55:00,684.2000122070312,684.2050170898438,683.2100219726562,683.6799926757812,103390,0,0
236,2021-04-08 19:56:00,683.6799926757812,683.9199829101562,682.8200073242188,683.1599731445312,91932,0,0
237,2021-04-08 19:57:00,683.2000122070312,683.3599853515625,682.6799926757812,683.0,87788,0,0
238,2021-04-08 19:58:00,683.0515747070312,683.1300048828125,682.989990234375,683.030029296875,14512,0,0
239,2021-04-08 19:59:00,683.0399780273438,683.7949829101562,682.9600219726562,683.780029296875,258743,0,0
240,2021-04-09 13:30:00,677.77001953125,679.489990234375,676.010009765625,677.6699829101562,613273,0,0
241,2021-04-09 13:31:00,676.72998046875,677.2703247070312,675.239990234375,676.094970703125,128412,0,0
242,2021-04-09 13:32:00,676.0748901367188,677.7698974609375,675.548828125,675.8800048828125,125337,0,0
243,2021-04-09 13:33:00,675.7999877929688,675.806884765625,673.989990234375,675.77001953125,203093,0,0
244,2021-04-09 13:34:00,675.7999877929688,676.1199951171875,674.2999877929688,674.72998046875,124932,0,0
245,2021-04-09 13:35:00,674.510009765625,676.530029296875,673.5900268554688,675.9598999023438,153571,0,0
246,2021-04-09 13:36:00,675.7899780273438,676.530029296875,675.1199951171875,676.2150268554688,101362,0,0
247,2021-04-09 13:37:00,676.0,677.1099853515625,675.3499755859375,675.4290161132812,102993,0,0
248,2021-04-09 13:38:00,675.7495727539062,676.1300048828125,675.25,676.0228881835938,57547,0,0
249,2021-04-09 13:39:00,675.7449951171875,677.7899780273438,675.6099853515625,677.4243774414062,96348,0,0
250,2021-04-09 13:40:00,677.5499877929688,677.77001953125,676.2000122070312,677.2354125976562,97581,0,0
251,2021-04-09 13:41:00,676.7000122070312,677.0,675.610107421875,676.989990234375,74686,0,0
252,2021-04-09 13:42:00,677.1599731445312,677.751708984375,676.1400146484375,676.7249755859375,80883,0,0
253,2021-04-09 13:43:00,676.5599975585938,678.1956787109375,676.5574951171875,677.75,96038,0,0
254,2021-04-09 13:44:00,677.7899780273438,679.1389770507812,677.361572265625,677.72998046875,153629,0,0
255,2021-04-09 13:45:00,677.8400268554688,678.9000244140625,676.9600219726562,677.5128784179688,86445,0,0
256,2021-04-09 13:46:00,677.351318359375,677.39990234375,676.0700073242188,677.219970703125,66991,0,0
257,2021-04-09 13:47:00,676.8800048828125,678.25,676.8099975585938,676.989990234375,73934,0,0
258,2021-04-09 13:48:00,677.010009765625,679.2999877929688,677.010009765625,678.719970703125,119381,0,0
259,2021-04-09 13:49:00,678.8281860351562,679.8699951171875,678.6599731445312,678.9149780273438,95197,0,0
260,2021-04-09 13:50:00,679.010009765625,679.0499877929688,678.2999877929688,678.468017578125,59191,0,0
261,2021-04-09 13:51:00,678.4299926757812,678.4299926757812,677.4500122070312,677.5515747070312,53997,0,0
262,2021-04-09 13:52:00,677.5599975585938,678.0999755859375,677.1099853515625,677.9299926757812,80498,0,0
263,2021-04-09 13:53:00,677.8800048828125,678.8724975585938,677.25,678.8724975585938,65398,0,0
264,2021-04-09 13:54:00,678.8201293945312,679.2999877929688,677.5,677.510009765625,86614,0,0
265,2021-04-09 13:55:00,677.6300048828125,678.1500244140625,676.7000122070312,677.2520751953125,70545,0,0
266,2021-04-09 13:56:00,677.3250122070312,677.64990234375,676.8099975585938,676.9058227539062,49661,0,0
267,2021-04-09 13:57:00,676.97998046875,678.2000122070312,676.97998046875,677.8200073242188,81870,0,0
